Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 7, Node 7 flow
0,57,0,57,0, 52.53397,52.53397,0,0
1,0,0,57,0, 52.53397,52.53397,0,0
2,0,0,57,0, 52.53397,52.53397,0,0
3,0,0,57,0, 52.53397,52.53397,0,0
4,0,0,57,0, 52.53397,52.53397,0,0
5,0,0,57,0, 52.53397,52.53397,0,0
6,0,0,57,0, 52.53397,52.53397,0,0
7,0,0,57,0, 52.53397,52.53397,0,0
8,0,0,57,0, 52.53397,52.53397,0,0
9,0,0,57,0, 52.53397,52.53397,0,0
10,0,0,57,0, 52.53397,52.53397,0,0
11,0,0,57,0, 52.53397,52.53397,0,0
12,0,0,57,0, 52.53397,52.53397,0,0
13,0,0,57,0, 52.53397,52.53397,0,0
14,0,0,57,0, 52.53397,52.53397,0,0
15,0,0,57,0, 52.53397,52.53397,0,0
16,0,0,57,0, 52.53397,52.53397,0,0
17,0,0,57,0, 52.53397,52.53397,0,0
18,0,0,57,0, 52.53397,52.53397,0,0
19,0,0,57,0, 52.53397,52.53397,0,0
20,0,0,57,0, 52.53397,52.53397,0,0
21,0,0,57,0, 52.53397,52.53397,0,0
22,0,0,57,0, 52.53397,52.53397,0,0
23,0,0,57,0, 52.53397,52.53397,0,0
24,0,0,57,0, 52.53397,52.53397,0,0
25,0,0,57,0, 52.53397,52.53397,0,0
26,0,0,57,0, 52.53397,52.53397,0,0
27,0,0,57,0, 52.53397,52.53397,0,0
28,0,0,57,0, 52.53397,52.53397,0,0
29,0,0,57,0, 52.53397,52.53397,0,0
30,0,0,57,0, 52.53397,52.53397,0,0
31,0,0,57,0, 52.53397,52.53397,0,0
32,0,0,57,0, 52.53397,52.53397,0,0
33,0,0,57,0, 52.53397,52.53397,0,0
34,0,0,57,0, 52.53397,52.53397,0,0
35,0,0,57,0, 52.53397,52.53397,0,0
36,0,0,57,0, 52.53397,52.53397,0,0
37,0,0,57,0, 52.53397,52.53397,0,0
38,0,0,57,0, 52.53397,52.53397,0,0
39,0,0,57,0, 52.53397,52.53397,0,0
40,0,0,57,0, 52.53397,52.53397,0,0
41,0,0,57,0, 52.53397,52.53397,0,0
42,0,0,57,0, 52.53397,52.53397,0,0
43,0,0,57,0, 52.53397,52.53397,0,0
44,0,0,57,0, 52.53397,52.53397,0,0
45,0,0,57,0, 52.53397,52.53397,0,0
46,0,0,57,0, 52.53397,52.53397,0,0
47,0,0,57,0, 52.53397,52.53397,0,0
48,0,0,57,0, 52.53397,52.53397,0,0
49,0,0,57,0, 52.53397,52.53397,0,0
50,0,0,57,0, 52.53397,52.53397,0,0
51,0,0,57,0, 52.53397,52.53397,0,0
52,0,0,57,0, 52.53397,52.53397,0,0
53,0,0,57,0, 52.53397,52.53397,0,0
54,0,0,57,0, 52.53397,52.53397,0,0
55,0,0,57,0, 52.53397,52.53397,0,0
56,0,0,57,0, 52.53397,52.53397,0,0
57,0,0,57,0, 52.53397,52.53397,0,0
58,0,0,57,0, 52.53397,52.53397,0,0
59,0,0,57,0, 52.53397,52.53397,0,0
60,0,0,57,0, 52.53397,52.53397,0,0
61,0,0,57,0, 52.53397,52.53397,0,0
62,0,0,57,0, 52.53397,52.53397,0,0
63,0,0,57,0, 52.53397,52.53397,0,0
64,0,0,57,0, 52.53397,52.53397,0,0
65,0,0,57,0, 52.53397,52.53397,0,0
66,0,0,57,0, 52.53397,52.53397,0,0
67,0,0,57,0, 52.53397,52.53397,0,0
68,0,1,57,1, 52.53397,52.53397,1,3600
69,0,0,56,0, 52.84039,52.53397,1,3600
70,0,1,56,1, 52.84039,52.53397,2,3600
71,0,1,55,1, 53.14681,52.53397,3,3600
72,0,1,54,1, 53.45324,52.53397,4,3600
73,0,1,53,1, 53.75966,52.53397,5,3600
74,0,1,52,1, 54.06608,52.53397,6,3600
75,0,1,51,1, 54.3725,52.53397,7,3600
76,0,1,50,1, 54.67892,52.53397,8,3600
77,0,1,49,1, 54.98534,52.53397,9,3600
78,0,1,48,1, 55.29177,52.53397,10,3600
79,0,1,47,1, 55.59819,52.53397,11,3600
80,0,1,46,1, 55.90461,52.53397,12,3600
81,0,1,45,1, 56.21104,52.53397,13,3600
82,0,1,44,1, 56.51745,52.53397,14,3600
83,0,1,43,1, 56.82387,52.53397,15,3600
84,0,1,42,1, 57.13029,52.53397,16,3600
85,0,1,41,1, 57.43671,52.53397,17,3600
86,0,1,40,1, 57.74314,52.53397,18,3600
87,0,1,39,1, 58.04956,52.53397,19,3410.526
88,0,0,38,0, 52.53397,52.53397,19,3410.526
89,0,0,38,0, 52.53397,52.53397,19,3410.526
90,0,0,38,0, 52.53397,52.53397,19,3410.526
91,0,0,38,0, 52.53397,52.53397,19,3410.526
92,0,0,38,0, 52.53397,52.53397,19,3410.526
93,0,0,38,0, 52.53397,52.53397,19,3410.526
94,0,0,38,0, 52.53397,52.53397,19,3410.526
95,0,0,38,0, 52.53397,52.53397,19,3410.526
96,0,0,38,0, 52.53397,52.53397,19,3410.526
97,0,0,38,0, 52.53397,52.53397,19,3410.526
98,0,0,38,0, 52.53397,52.53397,19,3410.526
99,0,0,38,0, 52.53397,52.53397,19,3410.526
100,0,0,38,0, 52.53397,52.53397,19,3410.526
101,0,0,38,0, 52.53397,52.53397,19,3410.526
102,0,0,38,0, 52.53397,52.53397,19,3410.526
103,0,0,38,0, 52.53397,52.53397,19,3410.526
104,0,0,38,0, 52.53397,52.53397,19,3410.526
105,0,0,38,0, 52.53397,52.53397,19,3410.526
106,0,0,38,0, 52.53397,52.53397,19,3410.526
107,0,0,38,0, 52.53397,52.53397,19,3410.526
108,0,0,38,0, 52.53397,52.53397,19,3410.526
109,0,0,38,0, 52.53397,52.53397,19,3410.526
110,0,0,38,0, 52.53397,52.53397,19,3410.526
111,0,0,38,0, 52.53397,52.53397,19,3410.526
112,0,0,38,0, 52.53397,52.53397,19,3410.526
113,0,0,38,0, 52.53397,52.53397,19,3410.526
114,0,0,38,0, 52.53397,52.53397,19,3410.526
115,0,0,38,0, 52.53397,52.53397,19,3410.526
116,0,0,38,0, 52.53397,52.53397,19,3410.526
117,0,0,38,0, 52.53397,52.53397,19,3410.526
118,0,0,38,0, 52.53397,52.53397,19,3410.526
119,0,0,38,0, 52.53397,52.53397,19,3410.526
120,0,0,38,0, 52.53397,52.53397,19,3410.526
121,0,0,38,0, 52.53397,52.53397,19,3410.526
122,0,0,38,0, 52.53397,52.53397,19,3410.526
123,0,0,38,0, 52.53397,52.53397,19,3410.526
124,0,0,38,0, 52.53397,52.53397,19,3410.526
125,0,0,38,0, 52.53397,52.53397,19,3410.526
126,0,0,38,0, 52.53397,52.53397,19,3410.526
127,0,0,38,0, 52.53397,52.53397,19,3410.526
128,0,0,38,0, 52.53397,52.53397,19,3410.526
129,0,0,38,0, 52.53397,52.53397,19,3410.526
130,0,0,38,0, 52.53397,52.53397,19,3410.526
131,0,0,38,0, 52.53397,52.53397,19,3410.526
132,0,0,38,0, 52.53397,52.53397,19,3410.526
133,0,0,38,0, 52.53397,52.53397,19,3410.526
134,0,0,38,0, 52.53397,52.53397,19,3410.526
135,0,0,38,0, 52.53397,52.53397,19,3410.526
136,0,0,38,0, 52.53397,52.53397,19,3410.526
137,0,1,38,1, 52.53397,52.53397,20,3600
138,0,1,37,1, 35.98721,35.98721,21,3600
139,0,1,36,1, 36.90647,36.90647,22,3600
140,0,1,35,1, 37.82574,37.82574,23,3600
141,0,1,34,1, 38.745,38.745,24,3600
142,0,1,33,1, 39.66427,39.66427,25,3600
143,0,1,32,1, 40.58353,40.58353,26,3600
144,0,1,31,1, 41.5028,41.5028,27,3600
145,0,1,30,1, 42.42206,42.42206,28,3600
146,0,1,29,1, 43.34132,43.34132,29,3600
147,0,1,28,1, 44.26059,44.26059,30,3600
148,0,1,27,1, 45.17986,45.17986,31,3600
149,0,1,26,1, 46.09912,46.09912,32,3600
150,0,1,25,1, 47.01838,47.01838,33,3600
151,0,1,24,1, 47.93765,47.93765,34,3600
152,0,1,23,1, 48.85691,48.85691,35,3600
153,0,1,22,1, 49.77618,49.77618,36,3600
154,0,1,21,1, 50.69544,50.69544,37,3600
155,0,1,20,1, 51.61471,51.61471,38,1531.035
156,0,0,19,0, 52.53397,52.53397,38,1531.035
157,0,0,19,0, 52.53397,52.53397,38,1531.035
158,0,0,19,0, 52.53397,52.53397,38,1531.035
159,0,0,19,0, 52.53397,52.53397,38,1531.035
160,0,0,19,0, 52.53397,52.53397,38,1531.035
161,0,0,19,0, 52.53397,52.53397,38,1531.035
162,0,0,19,0, 52.53397,52.53397,38,1531.035
163,0,0,19,0, 52.53397,52.53397,38,1531.035
164,0,0,19,0, 52.53397,52.53397,38,1531.035
165,0,0,19,0, 52.53397,52.53397,38,1531.035
166,0,0,19,0, 52.53397,52.53397,38,1531.035
167,0,0,19,0, 52.53397,52.53397,38,1531.035
168,0,0,19,0, 52.53397,52.53397,38,1531.035
169,0,0,19,0, 52.53397,52.53397,38,1531.035
170,0,0,19,0, 52.53397,52.53397,38,1531.035
171,0,0,19,0, 52.53397,52.53397,38,1531.035
172,0,0,19,0, 52.53397,52.53397,38,1531.035
173,0,0,19,0, 52.53397,52.53397,38,1531.035
174,0,0,19,0, 52.53397,52.53397,38,1531.035
175,0,0,19,0, 52.53397,52.53397,38,1531.035
176,0,0,19,0, 52.53397,52.53397,38,1531.035
177,0,0,19,0, 52.53397,52.53397,38,1531.035
178,0,0,19,0, 52.53397,52.53397,38,1531.035
179,0,0,19,0, 52.53397,52.53397,38,1531.035
180,0,0,19,0, 52.53397,52.53397,38,1531.035
181,0,0,19,0, 52.53397,52.53397,38,1531.035
182,0,0,19,0, 52.53397,52.53397,38,1531.035
183,0,0,19,0, 52.53397,52.53397,38,1531.035
184,0,0,19,0, 52.53397,52.53397,38,1531.035
185,0,0,19,0, 52.53397,52.53397,38,1531.035
186,0,0,19,0, 52.53397,52.53397,38,1531.035
187,0,0,19,0, 52.53397,52.53397,38,1531.035
188,0,0,19,0, 52.53397,52.53397,38,1531.035
189,0,0,19,0, 52.53397,52.53397,38,1531.035
190,0,0,19,0, 52.53397,52.53397,38,1531.035
191,0,0,19,0, 52.53397,52.53397,38,1531.035
192,0,0,19,0, 52.53397,52.53397,38,1531.035
193,0,0,19,0, 52.53397,52.53397,38,1531.035
194,0,0,19,0, 52.53397,52.53397,38,1531.035
195,0,0,19,0, 52.53397,52.53397,38,1531.035
196,0,0,19,0, 52.53397,52.53397,38,1531.035
197,0,0,19,0, 52.53397,52.53397,38,1531.035
198,0,0,19,0, 52.53397,52.53397,38,1531.035
199,0,0,19,0, 52.53397,52.53397,38,1531.035
200,0,0,19,0, 52.53397,52.53397,38,1531.035
201,0,0,19,0, 52.53397,52.53397,38,1531.035
202,0,0,19,0, 52.53397,52.53397,38,1531.035
203,0,0,19,0, 52.53397,52.53397,38,1531.035
204,0,0,19,0, 52.53397,52.53397,38,1531.035
205,0,0,19,0, 52.53397,52.53397,38,1531.035
206,0,0,19,0, 52.53397,52.53397,38,1531.035
207,0,0,19,0, 52.53397,52.53397,38,1531.035
208,0,0,19,0, 52.53397,52.53397,38,1531.035
209,0,1,19,1, 52.53397,52.53397,39,3600
210,0,1,18,1, 53.45324,53.45324,40,3600
211,0,1,17,1, 54.3725,54.3725,41,3600
212,0,1,16,1, 55.29176,55.29176,42,3600
213,0,1,15,1, 56.21103,56.21103,43,3600
214,0,1,14,1, 57.13029,57.13029,44,3600
215,0,1,13,1, 58.04956,58.04956,45,3600
216,0,1,12,1, 58.96883,58.96883,46,3600
217,0,1,11,1, 59.88809,59.88809,47,3600
218,0,1,10,1, 60.80735,60.80735,48,3600
219,0,1,9,1, 61.72662,61.72662,49,3600
220,0,1,8,1, 62.64588,62.64588,50,3600
221,0,1,7,1, 63.56515,63.56515,51,3600
222,0,1,6,1, 64.48441,64.48441,52,3600
