Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,19,0,19,0, 24.57313,24.57313,43,0.5915493
1,0,0,19,0, 24.57313,24.57313,43,0.5915493
2,0,0,19,0, 24.57313,24.57313,43,0.5915493
3,0,0,19,0, 24.57313,24.57313,43,0.5915493
4,0,0,19,0, 24.57313,24.57313,43,0.5915493
5,0,0,19,0, 24.57313,24.57313,43,0.5915493
6,0,0,19,0, 24.57313,24.57313,43,0.5915493
7,0,0,19,0, 24.57313,24.57313,43,0.5915493
8,0,0,19,0, 24.57313,24.57313,43,0.5915493
9,0,0,19,0, 24.57313,24.57313,43,0.5915493
10,0,0,19,0, 24.57313,24.57313,43,0.5915493
11,0,0,19,0, 24.57313,24.57313,43,0.5915493
12,0,0,19,0, 24.57313,24.57313,43,0.5915493
13,0,0,19,0, 24.57313,24.57313,43,0.5915493
14,0,0,19,0, 24.57313,24.57313,43,0.5915493
15,0,0,19,0, 24.57313,24.57313,43,0.5915493
16,0,0,19,0, 24.57313,24.57313,43,0.5915493
17,0,0,19,0, 24.57313,24.57313,43,0.5915493
18,0,0,19,0, 24.57313,24.57313,43,0.5915493
19,0,0,19,0, 24.57313,24.57313,43,0.5915493
20,0,0,19,0, 24.57313,24.57313,43,0.5915493
21,0,0,19,0, 24.57313,24.57313,43,0.5915493
22,0,0,19,0, 24.57313,24.57313,43,0.5915493
23,0,0,19,0, 24.57313,24.57313,43,0.5915493
24,0,0,19,0, 24.57313,24.57313,43,0.5915493
25,0,0,19,0, 24.57313,24.57313,43,0.5915493
26,0,0,19,0, 24.57313,24.57313,43,0.5915493
27,0,0,19,0, 24.57313,24.57313,43,0.5915493
28,0,0,19,0, 24.57313,24.57313,43,0.5915493
29,0,0,19,0, 24.57313,24.57313,43,0.5915493
30,0,0,19,0, 24.57313,24.57313,43,0.5915493
31,0,0,19,0, 24.57313,24.57313,43,0.5915493
32,0,0,19,0, 24.57313,24.57313,43,0.5915493
33,0,0,19,0, 24.57313,24.57313,43,0.5915493
34,0,0,19,0, 24.57313,24.57313,43,0.5915493
35,0,0,19,0, 24.57313,24.57313,43,0.5915493
36,0,0,19,0, 24.57313,24.57313,43,0.5915493
37,0,0,19,0, 24.57313,24.57313,43,0.5915493
38,0,0,19,0, 24.57313,24.57313,43,0.5915493
39,0,0,19,0, 24.57313,24.57313,43,0.5915493
40,0,0,19,0, 24.57313,24.57313,43,0.5915493
41,0,0,19,0, 24.57313,24.57313,43,0.5915493
42,0,0,19,0, 24.57313,24.57313,43,0.5915493
43,0,0,19,0, 24.57313,24.57313,43,0.5915493
44,0,0,19,0, 24.57313,24.57313,43,0.5915493
45,0,0,19,0, 24.57313,24.57313,43,0.5915493
46,0,0,19,0, 24.57313,24.57313,43,0.5915493
47,0,0,19,0, 24.57313,24.57313,43,0.5915493
48,0,0,19,0, 24.57313,24.57313,43,0.5915493
49,0,0,19,0, 24.57313,24.57313,43,0.5915493
50,0,0,19,0, 24.57313,24.57313,43,0.5915493
51,0,0,19,0, 24.57313,24.57313,43,0.5915493
52,0,0,19,0, 24.57313,24.57313,43,0.5915493
53,0,0,19,0, 24.57313,24.57313,43,0.5915493
