Time(s),Households left,People left,Households starting moving,People started moving,Households reached car,People reached car,Total cars activated,Avg. walking dist.
307,184,555,0,0,3,7,211,56.47669
308,183,552,0,0,1,3,213,56.55249
309,182,548,1,2,1,4,214,56.60594
310,181,544,1,3,1,4,216,56.63108
311,180,540,4,13,1,4,218,56.50893
312,180,540,0,0,0,0,218,56.44239
313,180,540,0,0,0,0,218,56.44239
314,178,534,0,0,2,6,221,56.44239
315,178,534,0,0,0,0,221,56.34124
316,176,526,3,9,2,8,223,56.34124
317,175,523,2,5,1,3,225,56.23505
318,175,523,1,1,0,0,225,56.26981
319,173,514,2,4,2,9,228,56.26981
320,173,514,2,4,0,0,228,56.06182
321,173,514,1,2,0,0,228,56.06182
322,171,511,0,0,2,3,230,56.06182
323,171,511,1,3,0,0,230,55.87508
324,171,511,2,4,0,0,230,55.87508
325,169,508,1,2,2,3,232,55.87508
326,169,508,0,0,0,0,232,56.05897
327,167,500,2,7,2,8,235,56.05897
328,166,496,0,0,1,4,237,56.01167
329,166,496,0,0,0,0,237,55.9698
330,165,493,0,0,1,3,238,55.9698
331,163,489,1,1,2,4,241,55.93056
332,162,488,1,4,1,1,242,56.21726
333,161,483,0,0,1,5,244,56.18465
334,157,473,2,5,4,10,249,56.28638
335,156,469,0,0,1,4,250,55.93464
336,155,464,0,0,1,5,251,55.98205
337,155,464,1,1,0,0,251,55.87375
338,154,459,0,0,1,5,252,55.87375
339,154,459,0,0,0,0,252,55.93739
340,153,456,1,4,1,3,253,55.93739
341,153,456,1,1,0,0,253,56.17636
342,152,452,0,0,1,4,254,56.17636
343,151,447,1,4,1,5,255,56.42619
344,150,443,1,4,1,4,256,56.38812
345,147,438,0,0,3,5,259,56.63066
346,147,438,0,0,0,0,259,56.83017
347,146,437,0,0,1,1,260,56.83017
348,146,437,0,0,0,0,260,56.7809
349,146,437,0,0,0,0,260,56.7809
350,143,433,0,0,3,4,263,56.7809
351,143,433,0,0,0,0,263,57.10488
352,143,433,0,0,0,0,263,57.10488
353,142,430,0,0,1,3,264,57.10488
354,142,430,1,4,0,0,264,56.99646
355,141,429,0,0,1,1,265,56.99646
356,141,429,1,1,0,0,265,56.90656
357,140,426,1,5,1,3,266,56.90656
358,138,417,1,2,2,9,268,56.8547
359,138,417,0,0,0,0,268,56.92337
360,137,416,1,2,1,1,269,56.92337
361,136,415,3,7,1,1,270,56.82892
362,135,410,0,0,1,5,271,56.91384
363,135,410,0,0,0,0,271,56.81373
364,133,403,2,10,2,7,273,56.81373
365,133,403,0,0,0,0,273,56.75261
366,131,398,1,2,2,5,276,56.75261
367,131,398,2,6,0,0,276,56.65124
368,131,398,0,0,0,0,276,56.65124
369,130,394,0,0,1,4,277,56.65124
370,130,394,0,0,0,0,277,56.56519
371,129,390,1,5,1,4,278,56.56519
372,129,390,0,0,0,0,278,56.47776
373,129,390,0,0,0,0,278,56.47776
374,129,390,1,4,0,0,278,56.47776
375,127,386,1,3,2,4,281,56.47776
376,127,386,1,3,0,0,281,56.49896
377,127,386,2,4,0,0,281,56.49896
378,127,386,1,4,0,0,281,56.49896
379,127,386,0,0,0,0,281,56.49896
380,126,382,0,0,1,4,283,56.49896
381,125,378,0,0,1,4,285,56.41461
382,121,369,0,0,4,9,289,56.47713
383,121,369,0,0,0,0,289,56.53873
384,121,369,0,0,0,0,289,56.53873
385,119,364,0,0,2,5,292,56.53873
386,119,364,1,2,0,0,292,56.59361
387,119,364,1,1,0,0,292,56.59361
388,118,361,0,0,1,3,294,56.59361
389,117,356,1,1,1,5,295,56.63094
390,116,352,1,4,1,4,297,56.83492
391,116,352,0,0,0,0,297,56.96362
392,115,348,1,5,1,4,299,56.96362
393,115,348,1,3,0,0,299,56.88196
394,115,348,2,5,0,0,299,56.88196
395,114,346,0,0,1,2,300,56.88196
396,114,346,1,5,0,0,300,56.78785
397,114,346,2,8,0,0,300,56.78785
398,114,346,1,1,0,0,300,56.78785
399,113,342,1,2,1,4,302,56.78785
400,111,339,1,5,2,3,304,56.78159
401,110,337,0,0,1,2,305,56.76797
402,110,337,0,0,0,0,305,56.70081
403,110,337,2,4,0,0,305,56.70081
404,109,334,0,0,1,3,307,56.70081
405,109,334,1,2,0,0,307,56.79447
406,109,334,0,0,0,0,307,56.79447
407,109,334,0,0,0,0,307,56.79447
408,106,321,1,3,3,13,311,56.79447
409,104,317,1,1,2,4,313,56.63671
410,104,317,1,3,0,0,313,56.62094
411,103,315,1,3,1,2,315,56.62094
412,103,315,1,4,0,0,315,56.53433
413,103,315,0,0,0,0,315,56.53433
414,103,315,1,4,0,0,315,56.53433
415,103,315,0,0,0,0,315,56.53433
416,103,315,1,1,0,0,315,56.53433
417,102,313,0,0,1,2,317,56.53433
418,100,310,1,1,2,3,319,56.4692
419,100,310,1,5,0,0,319,56.84778
420,98,302,0,0,2,8,321,56.84778
421,97,298,0,0,1,4,322,56.76954
422,95,294,1,1,2,4,326,56.72902
423,95,294,0,0,0,0,326,56.81775
424,95,294,0,0,0,0,326,56.81775
425,95,294,2,5,0,0,326,56.81775
426,95,294,0,0,0,0,326,56.81775
427,94,291,1,4,1,3,328,56.81775
428,93,288,2,6,1,3,329,57.01228
429,93,288,2,10,0,0,329,56.92567
430,93,288,1,3,0,0,329,56.92567
431,92,286,2,7,1,2,330,56.92567
432,92,286,2,5,0,0,330,56.85282
433,89,277,0,0,3,9,334,56.85282
434,87,270,0,0,2,7,336,56.7448
435,86,265,2,4,1,5,337,56.71665
436,85,260,1,5,1,5,338,56.63243
437,85,260,0,0,0,0,338,56.58875
438,85,260,1,4,0,0,338,56.58875
439,83,257,1,4,2,3,340,56.58875
440,83,257,0,0,0,0,340,56.69138
441,83,257,0,0,0,0,340,56.69138
442,83,257,0,0,0,0,340,56.69138
443,83,257,0,0,0,0,340,56.69138
444,83,257,1,5,0,0,340,56.69138
445,83,257,0,0,0,0,340,56.69138
446,80,250,0,0,3,7,345,56.69138
447,80,250,0,0,0,0,345,56.67046
448,79,246,1,5,1,4,347,56.67046
449,79,246,0,0,0,0,347,56.71914
450,78,245,1,1,1,1,348,56.71914
451,78,245,2,5,0,0,348,56.63669
452,77,244,1,5,1,1,349,56.63669
453,76,240,1,5,1,4,351,56.78127
454,75,235,0,0,1,5,352,56.80323
455,75,235,1,4,0,0,352,56.921
456,75,235,0,0,0,0,352,56.921
457,74,234,1,1,1,1,353,56.921
458,74,234,1,1,0,0,353,56.88838
459,73,232,1,5,1,2,354,56.88838
460,73,232,4,16,0,0,354,56.88282
461,72,231,1,5,1,1,355,56.88282
462,71,227,1,5,1,4,357,56.90477
463,69,223,2,5,2,4,359,56.87254
464,66,215,3,10,3,8,362,56.79274
465,64,206,0,0,2,9,365,56.59286
466,63,201,0,0,1,5,366,56.44542
467,63,201,0,0,0,0,366,56.62756
468,62,198,2,3,1,3,367,56.62756
469,61,196,1,2,1,2,369,56.56117
470,61,196,0,0,0,0,369,56.49231
471,61,196,1,1,0,0,369,56.49231
472,61,196,0,0,0,0,369,56.49231
473,59,190,1,3,2,6,371,56.49231
474,59,190,1,4,0,0,371,56.35307
475,57,184,1,1,2,6,373,56.35307
476,57,184,0,0,0,0,373,56.39944
477,57,184,1,5,0,0,373,56.39944
478,55,175,0,0,2,9,375,56.39944
479,55,175,0,0,0,0,375,56.2684
480,55,175,1,3,0,0,375,56.2684
481,55,175,0,0,0,0,375,56.2684
482,55,175,0,0,0,0,375,56.2684
483,55,175,1,5,0,0,375,56.2684
484,55,175,0,0,0,0,375,56.2684
485,53,170,1,3,2,5,378,56.2684
486,52,168,3,9,1,2,379,56.12478
487,52,168,1,4,0,0,379,56.13025
488,52,168,1,2,0,0,379,56.13025
489,49,156,0,0,3,12,382,56.13025
490,48,155,0,0,1,1,383,56.19226
491,48,155,0,0,0,0,383,56.33785
492,48,155,2,9,0,0,383,56.33785
493,46,145,0,0,2,10,387,56.33785
494,46,145,2,8,0,0,387,56.21461
495,45,141,0,0,1,4,389,56.21461
496,43,133,0,0,2,8,391,56.3032
497,41,127,0,0,2,6,393,56.17421
498,41,127,0,0,0,0,393,56.1845
499,40,122,0,0,1,5,394,56.1845
500,40,122,1,1,0,0,394,56.12354
501,39,117,0,0,1,5,396,56.12354
502,39,117,0,0,0,0,396,56.07708
503,36,111,0,0,3,6,400,56.07708
504,36,111,0,0,0,0,400,55.90407
505,34,103,0,0,2,8,403,55.90407
506,34,103,0,0,0,0,403,56.04322
507,31,92,0,0,3,11,407,56.04322
508,31,92,0,0,0,0,407,56.03734
509,31,92,0,0,0,0,407,56.03734
510,31,92,0,0,0,0,407,56.03734
511,30,89,0,0,1,3,408,56.03734
512,28,86,0,0,2,3,410,56.17565
513,27,85,0,0,1,1,411,56.33051
514,27,85,0,0,0,0,411,56.28635
515,27,85,0,0,0,0,411,56.28635
516,27,85,0,0,0,0,411,56.28635
517,27,85,0,0,0,0,411,56.28635
518,27,85,0,0,0,0,411,56.28635
519,24,73,0,0,3,12,414,56.28635
520,22,67,0,0,2,6,416,56.26707
521,22,67,0,0,0,0,416,56.27791
522,22,67,0,0,0,0,416,56.27791
523,22,67,0,0,0,0,416,56.27791
524,22,67,0,0,0,0,416,56.27791
525,22,67,0,0,0,0,416,56.27791
526,21,63,0,0,1,4,417,56.27791
527,21,63,0,0,0,0,417,56.21117
528,21,63,0,0,0,0,417,56.21117
529,20,60,0,0,1,3,419,56.21117
530,20,60,0,0,0,0,419,56.33281
531,20,60,0,0,0,0,419,56.33281
532,20,60,0,0,0,0,419,56.33281
533,20,60,0,0,0,0,419,56.33281
534,20,60,0,0,0,0,419,56.33281
535,18,54,0,0,2,6,422,56.33281
536,17,51,0,0,1,3,423,56.37333
537,17,51,0,0,0,0,423,56.32971
538,16,48,0,0,1,3,424,56.32971
539,16,48,0,0,0,0,424,56.3366
540,16,48,0,0,0,0,424,56.3366
541,15,43,0,0,1,5,425,56.3366
542,14,42,0,0,1,1,426,56.4435
543,14,42,0,0,0,0,426,56.44213
544,14,42,0,0,0,0,426,56.44213
545,14,42,0,0,0,0,426,56.44213
546,13,37,0,0,1,5,427,56.44213
547,13,37,0,0,0,0,427,56.55045
548,13,37,0,0,0,0,427,56.55045
549,13,37,0,0,0,0,427,56.55045
550,13,37,0,0,0,0,427,56.55045
551,10,26,0,0,3,11,431,56.55045
552,10,26,0,0,0,0,431,56.69732
553,10,26,0,0,0,0,431,56.69732
554,9,25,0,0,1,1,432,56.69732
555,9,25,0,0,0,0,432,56.81567
556,9,25,0,0,0,0,432,56.81567
557,9,25,0,0,0,0,432,56.81567
558,9,25,0,0,0,0,432,56.81567
559,9,25,0,0,0,0,432,56.81567
560,8,21,0,0,1,4,433,56.81567
561,8,21,0,0,0,0,433,56.86245
562,7,17,0,0,1,4,434,56.86245
563,7,17,0,0,0,0,434,56.95243
564,7,17,0,0,0,0,434,56.95243
565,7,17,0,0,0,0,434,56.95243
566,7,17,0,0,0,0,434,56.95243
567,7,17,0,0,0,0,434,56.95243
568,7,17,0,0,0,0,434,56.95243
569,6,15,0,0,1,2,435,56.95243
570,4,11,0,0,2,4,437,57.07569
571,4,11,0,0,0,0,437,57.28119
572,4,11,0,0,0,0,437,57.28119
573,4,11,0,0,0,0,437,57.28119
574,3,8,0,0,1,3,439,57.28119
575,3,8,0,0,0,0,439,57.37194
576,3,8,0,0,0,0,439,57.37194
577,3,8,0,0,0,0,439,57.37194
578,3,8,0,0,0,0,439,57.37194
579,3,8,0,0,0,0,439,57.37194
580,3,8,0,0,0,0,439,57.37194
581,3,8,0,0,0,0,439,57.37194
582,3,8,0,0,0,0,439,57.37194
583,3,8,0,0,0,0,439,57.37194
584,3,8,0,0,0,0,439,57.37194
585,3,8,0,0,0,0,439,57.37194
586,3,8,0,0,0,0,439,57.37194
587,3,8,0,0,0,0,439,57.37194
588,3,8,0,0,0,0,439,57.37194
589,3,8,0,0,0,0,439,57.37194
590,3,8,0,0,0,0,439,57.37194
591,3,8,0,0,0,0,439,57.37194
592,3,8,0,0,0,0,439,57.37194
593,2,3,0,0,1,5,441,57.37194
594,1,1,0,0,1,2,443,57.51236
595,1,1,0,0,0,0,443,57.65071
596,1,1,0,0,0,0,443,57.65071
597,1,1,0,0,0,0,443,57.65071
598,1,1,0,0,0,0,443,57.65071
599,1,1,0,0,0,0,443,57.65071
600,1,1,0,0,0,0,443,57.65071
601,1,1,0,0,0,0,443,57.65071
602,1,1,0,0,0,0,443,57.65071
603,1,1,0,0,0,0,443,57.65071
604,1,1,0,0,0,0,443,57.65071
605,1,1,0,0,0,0,443,57.65071
606,1,1,0,0,0,0,443,57.65071
607,1,1,0,0,0,0,443,57.65071
608,0,0,0,0,1,1,444,57.65071
