Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,56,0,56,0, 6.248178,6.248178,514,0.9980545
1,0,0,56,0, 6.248178,6.248178,514,0.9980545
2,0,0,56,0, 6.248178,6.248178,514,0.9980545
3,0,0,56,0, 6.248178,6.248178,514,0.9980545
4,0,0,56,0, 6.248178,6.248178,514,0.9980545
5,0,0,56,0, 6.248178,6.248178,514,0.9980545
6,0,0,56,0, 6.248178,6.248178,514,0.9980545
7,0,0,56,0, 6.248178,6.248178,514,0.9980545
8,0,0,56,0, 6.248178,6.248178,514,0.9980545
9,0,0,56,0, 6.248178,6.248178,514,0.9980545
10,0,0,56,0, 6.248178,6.248178,514,0.9980545
11,0,0,56,0, 6.248178,6.248178,514,0.9980545
12,0,0,56,0, 6.248178,6.248178,514,0.9980545
13,0,0,56,0, 6.248178,6.248178,514,0.9980545
14,0,0,56,0, 6.248178,6.248178,514,0.9980545
15,0,0,56,0, 6.248178,6.248178,514,0.9980545
16,0,0,56,0, 6.248178,6.248178,514,0.9980545
17,0,0,56,0, 6.248178,6.248178,514,0.9980545
18,0,0,56,0, 6.248178,6.248178,514,0.9980545
19,0,0,56,0, 6.248178,6.248178,514,0.9980545
20,0,0,56,0, 6.248178,6.248178,514,0.9980545
21,0,0,56,0, 6.248178,6.248178,514,0.9980545
22,0,0,56,0, 6.248178,6.248178,514,0.9980545
23,0,0,56,0, 6.248178,6.248178,514,0.9980545
24,0,0,56,0, 6.248178,6.248178,514,0.9980545
25,0,0,56,0, 6.248178,6.248178,514,0.9980545
26,0,0,56,0, 6.248178,6.248178,514,0.9980545
27,0,0,56,0, 6.248178,6.248178,514,0.9980545
28,0,0,56,0, 6.248178,6.248178,514,0.9980545
29,0,0,56,0, 6.248178,6.248178,514,0.9980545
30,0,0,56,0, 6.248178,6.248178,514,0.9980545
31,0,0,56,0, 6.248178,6.248178,514,0.9980545
32,0,0,56,0, 6.248178,6.248178,514,0.9980545
33,0,0,56,0, 6.248178,6.248178,514,0.9980545
34,0,0,56,0, 6.248178,6.248178,514,0.9980545
35,0,0,56,0, 6.248178,6.248178,514,0.9980545
36,0,0,56,0, 6.248178,6.248178,514,0.9980545
37,0,0,56,0, 6.248178,6.248178,514,0.9980545
38,0,0,56,0, 6.248178,6.248178,514,0.9980545
39,0,0,56,0, 6.248178,6.248178,514,0.9980545
40,0,0,56,0, 6.248178,6.248178,514,0.9980545
41,0,0,56,0, 6.248178,6.248178,514,0.9980545
42,0,0,56,0, 6.248178,6.248178,514,0.9980545
