Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,38,0,38,0, 35.06795,35.06795,100,0.5351351
1,0,0,38,0, 35.06795,35.06795,100,0.5351351
2,0,0,38,0, 35.06795,35.06795,100,0.5351351
3,0,0,38,0, 35.06795,35.06795,100,0.5351351
4,0,0,38,0, 35.06795,35.06795,100,0.5351351
5,0,0,38,0, 35.06795,35.06795,100,0.5351351
6,0,0,38,0, 35.06795,35.06795,100,0.5351351
7,0,0,38,0, 35.06795,35.06795,100,0.5351351
8,0,0,38,0, 35.06795,35.06795,100,0.5351351
9,0,0,38,0, 35.06795,35.06795,100,0.5351351
10,0,0,38,0, 35.06795,35.06795,100,0.5351351
11,0,0,38,0, 35.06795,35.06795,100,0.5351351
12,0,0,38,0, 35.06795,35.06795,100,0.5351351
13,0,0,38,0, 35.06795,35.06795,100,0.5351351
14,0,0,38,0, 35.06795,35.06795,100,0.5351351
15,0,0,38,0, 35.06795,35.06795,100,0.5351351
16,0,0,38,0, 35.06795,35.06795,100,0.5351351
17,0,0,38,0, 35.06795,35.06795,100,0.5351351
18,0,0,38,0, 35.06795,35.06795,100,0.5351351
19,0,0,38,0, 35.06795,35.06795,100,0.5351351
20,0,0,38,0, 35.06795,35.06795,100,0.5351351
21,0,0,38,0, 35.06795,35.06795,100,0.5351351
22,0,0,38,0, 35.06795,35.06795,100,0.5351351
23,0,0,38,0, 35.06795,35.06795,100,0.5351351
24,0,0,38,0, 35.06795,35.06795,100,0.5351351
25,0,0,38,0, 35.06795,35.06795,100,0.5351351
26,0,0,38,0, 35.06795,35.06795,100,0.5351351
27,0,0,38,0, 35.06795,35.06795,100,0.5351351
28,0,0,38,0, 35.06795,35.06795,100,0.5351351
29,0,0,38,0, 35.06795,35.06795,100,0.5351351
30,0,0,38,0, 35.06795,35.06795,100,0.5351351
31,0,0,38,0, 35.06795,35.06795,100,0.5351351
32,0,0,38,0, 35.06795,35.06795,100,0.5351351
33,0,0,38,0, 35.06795,35.06795,100,0.5351351
