Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,19,0,19,0, 16.43614,16.43614,81,0.5517241
1,0,0,19,0, 16.43614,16.43614,81,0.5517241
2,0,0,19,0, 16.43614,16.43614,81,0.5517241
3,0,0,19,0, 16.43614,16.43614,81,0.5517241
4,0,0,19,0, 16.43614,16.43614,81,0.5517241
5,0,0,19,0, 16.43614,16.43614,81,0.5517241
6,0,0,19,0, 16.43614,16.43614,81,0.5517241
7,0,0,19,0, 16.43614,16.43614,81,0.5517241
8,0,0,19,0, 16.43614,16.43614,81,0.5517241
9,0,0,19,0, 16.43614,16.43614,81,0.5517241
10,0,0,19,0, 16.43614,16.43614,81,0.5517241
11,0,0,19,0, 16.43614,16.43614,81,0.5517241
12,0,0,19,0, 16.43614,16.43614,81,0.5517241
13,0,0,19,0, 16.43614,16.43614,81,0.5517241
14,0,0,19,0, 16.43614,16.43614,81,0.5517241
15,0,0,19,0, 16.43614,16.43614,81,0.5517241
16,0,0,19,0, 16.43614,16.43614,81,0.5517241
17,0,0,19,0, 16.43614,16.43614,81,0.5517241
18,0,0,19,0, 16.43614,16.43614,81,0.5517241
19,0,0,19,0, 16.43614,16.43614,81,0.5517241
20,0,0,19,0, 16.43614,16.43614,81,0.5517241
21,0,0,19,0, 16.43614,16.43614,81,0.5517241
22,0,0,19,0, 16.43614,16.43614,81,0.5517241
23,0,0,19,0, 16.43614,16.43614,81,0.5517241
24,0,0,19,0, 16.43614,16.43614,81,0.5517241
25,0,0,19,0, 16.43614,16.43614,81,0.5517241
26,0,0,19,0, 16.43614,16.43614,81,0.5517241
27,0,0,19,0, 16.43614,16.43614,81,0.5517241
28,0,0,19,0, 16.43614,16.43614,81,0.5517241
29,0,0,19,0, 16.43614,16.43614,81,0.5517241
30,0,0,19,0, 16.43614,16.43614,81,0.5517241
31,0,0,19,0, 16.43614,16.43614,81,0.5517241
32,0,0,19,0, 16.43614,16.43614,81,0.5517241
33,0,0,19,0, 16.43614,16.43614,81,0.5517241
34,0,0,19,0, 16.43614,16.43614,81,0.5517241
35,0,0,19,0, 16.43614,16.43614,81,0.5517241
36,0,0,19,0, 16.43614,16.43614,81,0.5517241
37,0,0,19,0, 16.43614,16.43614,81,0.5517241
38,0,0,19,0, 16.43614,16.43614,81,0.5517241
39,0,0,19,0, 16.43614,16.43614,81,0.5517241
