Time(s),Households left,People left,Households starting moving,People started moving,Households reached car,People reached car,Total cars activated,Avg. walking dist.
157,168,509,0,0,1,4,227,120.5092
158,166,501,0,0,2,8,230,120.7041
159,165,498,0,0,1,3,232,121.1052
160,163,496,0,0,2,2,234,121.3051
161,163,496,0,0,0,0,234,121.7052
162,163,496,0,0,0,0,234,121.7052
163,163,496,0,0,0,0,234,121.7052
164,163,496,0,0,0,0,234,121.7052
165,163,496,0,0,0,0,234,121.7052
166,163,496,0,0,0,0,234,121.7052
167,162,495,0,0,1,1,235,121.7052
168,161,491,0,0,1,4,236,121.946
169,160,487,0,0,1,4,238,122.186
170,159,485,0,0,1,2,239,122.4262
171,158,481,0,0,1,4,240,122.6688
172,157,479,0,0,1,2,242,122.9195
173,156,478,0,0,1,1,243,123.17
174,154,474,0,0,2,4,245,123.4205
175,153,473,0,0,1,1,246,123.9274
176,152,472,0,0,1,1,247,124.1815
177,152,472,0,0,0,0,247,124.4392
178,150,469,0,0,2,3,249,124.4392
179,146,458,0,0,4,11,255,124.9648
180,144,451,0,0,2,7,257,126.0029
181,143,447,0,0,1,4,258,126.5195
182,143,447,0,0,0,0,258,126.7798
183,142,444,0,0,1,3,259,126.7798
184,139,438,0,0,3,6,262,127.0452
185,139,438,0,0,0,0,262,127.8423
186,139,438,0,0,0,0,262,127.8423
187,139,438,0,0,0,0,262,127.8423
188,139,438,0,0,0,0,262,127.8423
189,139,438,0,0,0,0,262,127.8423
190,139,438,0,0,0,0,262,127.8423
191,136,427,0,0,3,11,265,127.8423
192,135,424,0,0,1,3,267,128.7241
193,135,424,0,0,0,0,267,129.0172
194,134,423,0,0,1,1,268,129.0172
195,132,415,0,0,2,8,271,129.3185
196,129,408,0,0,3,7,274,129.9198
197,129,408,0,0,0,0,274,130.8099
198,128,403,0,0,1,5,276,130.8099
199,127,398,0,0,1,5,277,131.1125
200,125,388,0,0,2,10,280,131.4131
201,125,388,0,0,0,0,280,132.0162
202,122,376,0,0,3,12,284,132.0162
203,121,373,0,0,1,3,285,132.9297
204,118,364,0,0,3,9,289,133.2321
205,117,359,0,0,1,5,291,134.1363
206,117,359,0,0,0,0,291,134.4368
207,114,346,0,0,3,13,294,134.4368
208,111,336,0,0,3,10,298,135.3511
209,111,336,0,0,0,0,298,136.2578
210,110,333,0,0,1,3,299,136.2578
211,108,323,0,0,2,10,301,136.5595
212,107,320,0,0,1,3,302,137.1688
213,107,320,0,0,0,0,302,137.4736
214,107,320,0,0,0,0,302,137.4736
215,106,317,0,0,1,3,303,137.4736
216,106,317,0,0,0,0,303,137.7864
217,104,311,0,0,2,6,306,137.7864
218,104,311,0,0,0,0,306,138.4208
219,101,300,0,0,3,11,310,138.4208
220,101,300,0,0,0,0,310,139.3818
221,99,296,0,0,2,4,313,139.3818
222,98,295,0,0,1,1,314,140.0262
223,98,295,0,0,0,0,314,140.3489
224,97,290,0,0,1,5,315,140.3489
225,97,290,0,0,0,0,315,140.6764
226,97,290,0,0,0,0,315,140.6764
227,97,290,0,0,0,0,315,140.6764
228,97,290,0,0,0,0,315,140.6764
229,97,290,0,0,0,0,315,140.6764
230,97,290,0,0,0,0,315,140.6764
231,96,288,0,0,1,2,317,140.6764
232,95,283,0,0,1,5,318,141.0272
233,93,276,0,0,2,7,321,141.3821
234,91,268,0,0,2,8,323,142.0877
235,91,268,0,0,0,0,323,142.7899
236,89,263,0,0,2,5,326,142.7899
237,87,257,0,0,2,6,328,143.4988
238,86,256,0,0,1,1,329,144.2024
239,83,249,0,0,3,7,333,144.5554
240,83,249,0,0,0,0,333,145.6093
241,79,236,0,0,4,13,338,145.6093
242,78,234,0,0,1,2,339,147.0091
243,75,224,0,0,3,10,343,147.357
244,71,214,0,0,4,10,347,148.3952
245,71,214,0,0,0,0,347,149.7523
246,71,214,0,0,0,0,347,149.7523
247,70,212,0,0,1,2,348,149.7523
248,69,207,0,0,1,5,349,150.0981
249,67,198,0,0,2,9,353,150.4445
250,67,198,0,0,0,0,353,151.1343
251,65,194,0,0,2,4,355,151.1343
252,65,194,0,0,0,0,355,151.8315
253,62,188,0,0,3,6,359,151.8315
254,61,186,0,0,1,2,360,152.8826
255,61,186,0,0,0,0,360,153.2306
256,60,185,0,0,1,1,361,153.2306
257,60,185,0,0,0,0,361,153.5825
258,60,185,0,0,0,0,361,153.5825
259,60,185,0,0,0,0,361,153.5825
260,60,185,0,0,0,0,361,153.5825
261,60,185,0,0,0,0,361,153.5825
262,58,181,0,0,2,4,364,153.5825
263,58,181,0,0,0,0,364,154.3223
264,57,178,0,0,1,3,365,154.3223
265,56,174,0,0,1,4,366,154.6949
266,55,171,0,0,1,3,367,155.0671
267,55,171,0,0,0,0,367,155.4413
268,55,171,0,0,0,0,367,155.4413
269,55,171,0,0,0,0,367,155.4413
270,55,171,0,0,0,0,367,155.4413
271,55,171,0,0,0,0,367,155.4413
272,54,166,0,0,1,5,368,155.4413
273,52,159,0,0,2,7,370,155.8307
274,52,159,0,0,0,0,370,156.6107
275,51,156,0,0,1,3,371,156.6107
276,51,156,0,0,0,0,371,157.0062
277,51,156,0,0,0,0,371,157.0062
278,51,156,0,0,0,0,371,157.0062
279,49,147,0,0,2,9,374,157.0062
280,48,145,0,0,1,2,376,157.8105
281,48,145,0,0,0,0,376,158.2126
282,48,145,0,0,0,0,376,158.2126
283,48,145,0,0,0,0,376,158.2126
284,47,144,0,0,1,1,377,158.2126
285,46,139,0,0,1,5,379,158.6252
286,44,131,0,0,2,8,381,159.0374
287,43,126,0,0,1,5,382,159.8614
288,40,116,0,0,3,10,385,160.2756
289,38,113,0,0,2,3,387,161.5028
290,35,108,0,0,3,5,390,162.3161
291,35,108,0,0,0,0,390,163.5251
292,35,108,0,0,0,0,390,163.5251
293,34,104,0,0,1,4,392,163.5251
294,33,100,0,0,1,4,393,163.9335
295,33,100,0,0,0,0,393,164.3432
296,33,100,0,0,0,0,393,164.3432
297,33,100,0,0,0,0,393,164.3432
298,32,97,0,0,1,3,395,164.3432
299,32,97,0,0,0,0,395,164.7618
300,31,93,0,0,1,4,397,164.7618
301,31,93,0,0,0,0,397,165.1831
302,27,78,0,0,4,15,402,165.1831
303,25,74,0,0,2,4,405,166.8716
304,23,67,0,0,2,7,409,167.7068
305,23,67,0,0,0,0,409,168.5396
306,23,67,0,0,0,0,409,168.5396
307,23,67,0,0,0,0,409,168.5396
308,23,67,0,0,0,0,409,168.5396
309,19,58,0,0,4,9,414,168.5396
310,15,45,0,0,4,13,418,170.2274
311,13,42,0,0,2,3,420,171.8908
312,13,42,0,0,0,0,420,172.7115
313,13,42,0,0,0,0,420,172.7115
314,12,40,0,0,1,2,422,172.7115
315,11,36,0,0,1,4,423,173.128
316,10,34,0,0,1,2,424,173.5461
317,10,34,0,0,0,0,424,173.9641
318,10,34,0,0,0,0,424,173.9641
319,9,29,0,0,1,5,426,173.9641
320,8,25,0,0,1,4,427,174.3855
321,8,25,0,0,0,0,427,174.8082
322,7,22,0,0,1,3,428,174.8082
323,6,21,0,0,1,1,429,175.2338
324,6,21,0,0,0,0,429,175.6621
325,6,21,0,0,0,0,429,175.6621
326,4,12,0,0,2,9,433,175.6621
327,3,7,0,0,1,5,434,176.5291
328,3,7,0,0,0,0,434,176.9596
329,2,3,0,0,1,4,435,176.9596
330,1,1,0,0,1,2,437,177.3973
331,0,0,0,0,1,1,438,177.8339
