Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,38,0,38,0, 16.58366,16.58366,176,0.9943182
1,0,0,38,0, 16.58366,16.58366,176,0.9943182
2,0,0,38,0, 16.58366,16.58366,176,0.9943182
3,0,0,38,0, 16.58366,16.58366,176,0.9943182
4,0,0,38,0, 16.58366,16.58366,176,0.9943182
5,0,0,38,0, 16.58366,16.58366,176,0.9943182
6,0,0,38,0, 16.58366,16.58366,176,0.9943182
7,0,0,38,0, 16.58366,16.58366,176,0.9943182
8,0,0,38,0, 16.58366,16.58366,176,0.9943182
9,0,0,38,0, 16.58366,16.58366,176,0.9943182
10,0,0,38,0, 16.58366,16.58366,176,0.9943182
11,0,0,38,0, 16.58366,16.58366,176,0.9943182
12,0,0,38,0, 16.58366,16.58366,176,0.9943182
13,0,0,38,0, 16.58366,16.58366,176,0.9943182
14,0,0,38,0, 16.58366,16.58366,176,0.9943182
15,0,0,38,0, 16.58366,16.58366,176,0.9943182
16,0,0,38,0, 16.58366,16.58366,176,0.9943182
17,0,0,38,0, 16.58366,16.58366,176,0.9943182
18,0,0,38,0, 16.58366,16.58366,176,0.9943182
19,0,0,38,0, 16.58366,16.58366,176,0.9943182
20,0,0,38,0, 16.58366,16.58366,176,0.9943182
21,0,0,38,0, 16.58366,16.58366,176,0.9943182
22,0,0,38,0, 16.58366,16.58366,176,0.9943182
23,0,0,38,0, 16.58366,16.58366,176,0.9943182
24,0,0,38,0, 16.58366,16.58366,176,0.9943182
25,0,0,38,0, 16.58366,16.58366,176,0.9943182
26,0,0,38,0, 16.58366,16.58366,176,0.9943182
27,0,0,38,0, 16.58366,16.58366,176,0.9943182
28,0,0,38,0, 16.58366,16.58366,176,0.9943182
29,0,0,38,0, 16.58366,16.58366,176,0.9943182
30,0,0,38,0, 16.58366,16.58366,176,0.9943182
31,0,0,38,0, 16.58366,16.58366,176,0.9943182
32,0,0,38,0, 16.58366,16.58366,176,0.9943182
33,0,0,38,0, 16.58366,16.58366,176,0.9943182
34,0,0,38,0, 16.58366,16.58366,176,0.9943182
35,0,0,38,0, 16.58366,16.58366,176,0.9943182
36,0,0,38,0, 16.58366,16.58366,176,0.9943182
37,0,0,38,0, 16.58366,16.58366,176,0.9943182
38,0,0,38,0, 16.58366,16.58366,176,0.9943182
39,0,0,38,0, 16.58366,16.58366,176,0.9943182
40,0,0,38,0, 16.58366,16.58366,176,0.9943182
41,0,0,38,0, 16.58366,16.58366,176,0.9943182
42,0,0,38,0, 16.58366,16.58366,176,0.9943182
43,0,0,38,0, 16.58366,16.58366,176,0.9943182
44,0,0,38,0, 16.58366,16.58366,176,0.9943182
45,0,0,38,0, 16.58366,16.58366,176,0.9943182
46,0,0,38,0, 16.58366,16.58366,176,0.9943182
47,0,0,38,0, 16.58366,16.58366,176,0.9943182
48,0,0,38,0, 16.58366,16.58366,176,0.9943182
49,0,0,38,0, 16.58366,16.58366,176,0.9943182
50,0,0,38,0, 16.58366,16.58366,176,0.9943182
51,0,0,38,0, 16.58366,16.58366,176,0.9943182
52,0,0,38,0, 16.58366,16.58366,176,0.9943182
53,0,0,38,0, 16.58366,16.58366,176,0.9943182
54,0,0,38,0, 16.58366,16.58366,176,0.9943182
55,0,0,38,0, 16.58366,16.58366,176,0.9943182
56,0,0,38,0, 16.58366,16.58366,176,0.9943182
57,0,0,38,0, 16.58366,16.58366,176,0.9943182
58,0,0,38,0, 16.58366,16.58366,176,0.9943182
59,0,0,38,0, 16.58366,16.58366,176,0.9943182
60,0,0,38,0, 16.58366,16.58366,176,0.9943182
61,0,0,38,0, 16.58366,16.58366,176,0.9943182
62,0,0,38,0, 16.58366,16.58366,176,0.9943182
63,0,0,38,0, 16.58366,16.58366,176,0.9943182
64,0,0,38,0, 16.58366,16.58366,176,0.9943182
65,0,0,38,0, 16.58366,16.58366,176,0.9943182
66,0,0,38,0, 16.58366,16.58366,176,0.9943182
67,0,0,38,0, 16.58366,16.58366,176,0.9943182
68,0,0,38,0, 16.58366,16.58366,176,0.9943182
69,0,0,38,0, 16.58366,16.58366,176,0.9943182
70,0,0,38,0, 16.58366,16.58366,176,0.9943182
71,0,0,38,0, 16.58366,16.58366,176,0.9943182
72,0,0,38,0, 16.58366,16.58366,176,0.9943182
73,0,0,38,0, 16.58366,16.58366,176,0.9943182
74,0,0,38,0, 16.58366,16.58366,176,0.9943182
75,0,0,38,0, 16.58366,16.58366,176,0.9943182
76,0,0,38,0, 16.58366,16.58366,176,0.9943182
77,0,0,38,0, 16.58366,16.58366,176,0.9943182
78,0,0,38,0, 16.58366,16.58366,176,0.9943182
79,0,0,38,0, 16.58366,16.58366,176,0.9943182
80,0,0,38,0, 16.58366,16.58366,176,0.9943182
81,0,0,38,0, 16.58366,16.58366,176,0.9943182
82,0,0,38,0, 16.58366,16.58366,176,0.9943182
83,0,0,38,0, 16.58366,16.58366,176,0.9943182
84,0,0,38,0, 16.58366,16.58366,176,0.9943182
85,0,0,38,0, 16.58366,16.58366,176,0.9943182
86,0,0,38,0, 16.58366,16.58366,176,0.9943182
87,0,0,38,0, 16.58366,16.58366,176,0.9943182
88,0,0,38,0, 16.58366,16.58366,176,0.9943182
89,0,0,38,0, 16.58366,16.58366,176,0.9943182
90,0,0,38,0, 16.58366,16.58366,176,0.9943182
91,0,0,38,0, 16.58366,16.58366,176,0.9943182
92,0,0,38,0, 16.58366,16.58366,176,0.9943182
93,0,0,38,0, 16.58366,16.58366,176,0.9943182
94,0,0,38,0, 16.58366,16.58366,176,0.9943182
95,0,0,38,0, 16.58366,16.58366,176,0.9943182
96,0,0,38,0, 16.58366,16.58366,176,0.9943182
97,0,0,38,0, 16.58366,16.58366,176,0.9943182
98,0,0,38,0, 16.58366,16.58366,176,0.9943182
99,0,0,38,0, 16.58366,16.58366,176,0.9943182
100,0,0,38,0, 16.58366,16.58366,176,0.9943182
101,0,0,38,0, 16.58366,16.58366,176,0.9943182
102,0,0,38,0, 16.58366,16.58366,176,0.9943182
103,0,0,38,0, 16.58366,16.58366,176,0.9943182
104,0,0,38,0, 16.58366,16.58366,176,0.9943182
105,0,0,38,0, 16.58366,16.58366,176,0.9943182
106,0,0,38,0, 16.58366,16.58366,176,0.9943182
107,0,0,38,0, 16.58366,16.58366,176,0.9943182
108,0,0,38,0, 16.58366,16.58366,176,0.9943182
109,0,0,38,0, 16.58366,16.58366,176,0.9943182
110,0,0,38,0, 16.58366,16.58366,176,0.9943182
