Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,75,0,75,0, 1.055156,1.055156,570,0.9827288
1,0,0,75,0, 1.055156,1.055156,570,0.9827288
2,0,0,75,0, 1.055156,1.055156,570,0.9827288
3,0,0,75,0, 1.055156,1.055156,570,0.9827288
4,0,0,75,0, 1.055156,1.055156,570,0.9827288
5,0,0,75,0, 1.055156,1.055156,570,0.9827288
6,0,0,75,0, 1.055156,1.055156,570,0.9827288
7,0,0,75,0, 1.055156,1.055156,570,0.9827288
8,0,0,75,0, 1.055156,1.055156,570,0.9827288
9,0,0,75,0, 1.055156,1.055156,570,0.9827288
10,0,0,75,0, 1.055156,1.055156,570,0.9827288
11,0,0,75,0, 1.055156,1.055156,570,0.9827288
12,0,0,75,0, 1.055156,1.055156,570,0.9827288
13,0,0,75,0, 1.055156,1.055156,570,0.9827288
14,0,0,75,0, 1.055156,1.055156,570,0.9827288
15,0,0,75,0, 1.055156,1.055156,570,0.9827288
16,0,0,75,0, 1.055156,1.055156,570,0.9827288
17,0,0,75,0, 1.055156,1.055156,570,0.9827288
18,0,0,75,0, 1.055156,1.055156,570,0.9827288
19,0,0,75,0, 1.055156,1.055156,570,0.9827288
20,0,0,75,0, 1.055156,1.055156,570,0.9827288
21,0,0,75,0, 1.055156,1.055156,570,0.9827288
22,0,0,75,0, 1.055156,1.055156,570,0.9827288
23,0,0,75,0, 1.055156,1.055156,570,0.9827288
24,0,0,75,0, 1.055156,1.055156,570,0.9827288
25,0,0,75,0, 1.055156,1.055156,570,0.9827288
26,0,0,75,0, 1.055156,1.055156,570,0.9827288
27,0,0,75,0, 1.055156,1.055156,570,0.9827288
28,0,0,75,0, 1.055156,1.055156,570,0.9827288
29,0,0,75,0, 1.055156,1.055156,570,0.9827288
30,0,0,75,0, 1.055156,1.055156,570,0.9827288
31,0,0,75,0, 1.055156,1.055156,570,0.9827288
32,0,0,75,0, 1.055156,1.055156,570,0.9827288
33,0,0,75,0, 1.055156,1.055156,570,0.9827288
34,0,0,75,0, 1.055156,1.055156,570,0.9827288
35,0,0,75,0, 1.055156,1.055156,570,0.9827288
36,0,0,75,0, 1.055156,1.055156,570,0.9827288
37,0,0,75,0, 1.055156,1.055156,570,0.9827288
38,0,0,75,0, 1.055156,1.055156,570,0.9827288
39,0,0,75,0, 1.055156,1.055156,570,0.9827288
40,0,0,75,0, 1.055156,1.055156,570,0.9827288
41,0,0,75,0, 1.055156,1.055156,570,0.9827288
42,0,0,75,0, 1.055156,1.055156,570,0.9827288
43,0,0,75,0, 1.055156,1.055156,570,0.9827288
44,0,0,75,0, 1.055156,1.055156,570,0.9827288
45,0,0,75,0, 1.055156,1.055156,570,0.9827288
46,0,0,75,0, 1.055156,1.055156,570,0.9827288
47,0,0,75,0, 1.055156,1.055156,570,0.9827288
48,0,0,75,0, 1.055156,1.055156,570,0.9827288
49,0,0,75,0, 1.055156,1.055156,570,0.9827288
50,0,0,75,0, 1.055156,1.055156,570,0.9827288
51,0,0,75,0, 1.055156,1.055156,570,0.9827288
52,0,0,75,0, 1.055156,1.055156,570,0.9827288
53,0,0,75,0, 1.055156,1.055156,570,0.9827288
54,0,0,75,0, 1.055156,1.055156,570,0.9827288
55,0,0,75,0, 1.055156,1.055156,570,0.9827288
56,0,0,75,0, 1.055156,1.055156,570,0.9827288
57,0,0,75,0, 1.055156,1.055156,570,0.9827288
58,0,0,75,0, 1.055156,1.055156,570,0.9827288
59,0,0,75,0, 1.055156,1.055156,570,0.9827288
60,0,0,75,0, 1.055156,1.055156,570,0.9827288
61,0,0,75,0, 1.055156,1.055156,570,0.9827288
62,0,0,75,0, 1.055156,1.055156,570,0.9827288
63,0,0,75,0, 1.055156,1.055156,570,0.9827288
64,0,0,75,0, 1.055156,1.055156,570,0.9827288
65,0,0,75,0, 1.055156,1.055156,570,0.9827288
66,0,0,75,0, 1.055156,1.055156,570,0.9827288
67,0,0,75,0, 1.055156,1.055156,570,0.9827288
68,0,0,75,0, 1.055156,1.055156,570,0.9827288
69,0,0,75,0, 1.055156,1.055156,570,0.9827288
70,0,0,75,0, 1.055156,1.055156,570,0.9827288
71,0,0,75,0, 1.055156,1.055156,570,0.9827288
72,0,0,75,0, 1.055156,1.055156,570,0.9827288
73,0,0,75,0, 1.055156,1.055156,570,0.9827288
74,0,0,75,0, 1.055156,1.055156,570,0.9827288
75,0,0,75,0, 1.055156,1.055156,570,0.9827288
76,0,0,75,0, 1.055156,1.055156,570,0.9827288
77,0,0,75,0, 1.055156,1.055156,570,0.9827288
78,0,0,75,0, 1.055156,1.055156,570,0.9827288
79,0,0,75,0, 1.055156,1.055156,570,0.9827288
80,0,0,75,0, 1.055156,1.055156,570,0.9827288
81,0,0,75,0, 1.055156,1.055156,570,0.9827288
82,0,0,75,0, 1.055156,1.055156,570,0.9827288
83,0,0,75,0, 1.055156,1.055156,570,0.9827288
84,0,0,75,0, 1.055156,1.055156,570,0.9827288
85,0,0,75,0, 1.055156,1.055156,570,0.9827288
86,0,0,75,0, 1.055156,1.055156,570,0.9827288
87,0,0,75,0, 1.055156,1.055156,570,0.9827288
88,0,0,75,0, 1.055156,1.055156,570,0.9827288
89,0,0,75,0, 1.055156,1.055156,570,0.9827288
90,0,0,75,0, 1.055156,1.055156,570,0.9827288
91,0,0,75,0, 1.055156,1.055156,570,0.9827288
92,0,0,75,0, 1.055156,1.055156,570,0.9827288
93,0,0,75,0, 1.055156,1.055156,570,0.9827288
94,0,0,75,0, 1.055156,1.055156,570,0.9827288
95,0,0,75,0, 1.055156,1.055156,570,0.9827288
96,0,0,75,0, 1.055156,1.055156,570,0.9827288
97,0,0,75,0, 1.055156,1.055156,570,0.9827288
98,0,0,75,0, 1.055156,1.055156,570,0.9827288
99,0,0,75,0, 1.055156,1.055156,570,0.9827288
100,0,0,75,0, 1.055156,1.055156,570,0.9827288
101,0,0,75,0, 1.055156,1.055156,570,0.9827288
102,0,0,75,0, 1.055156,1.055156,570,0.9827288
103,0,0,75,0, 1.055156,1.055156,570,0.9827288
104,0,0,75,0, 1.055156,1.055156,570,0.9827288
105,0,0,75,0, 1.055156,1.055156,570,0.9827288
106,0,0,75,0, 1.055156,1.055156,570,0.9827288
107,0,0,75,0, 1.055156,1.055156,570,0.9827288
108,0,0,75,0, 1.055156,1.055156,570,0.9827288
109,0,0,75,0, 1.055156,1.055156,570,0.9827288
110,0,0,75,0, 1.055156,1.055156,570,0.9827288
111,0,0,75,0, 1.055156,1.055156,570,0.9827288
112,0,0,75,0, 1.055156,1.055156,570,0.9827288
113,0,0,75,0, 1.055156,1.055156,570,0.9827288
114,0,0,75,0, 1.055156,1.055156,570,0.9827288
115,0,0,75,0, 1.055156,1.055156,570,0.9827288
116,0,0,75,0, 1.055156,1.055156,570,0.9827288
117,0,0,75,0, 1.055156,1.055156,570,0.9827288
118,0,0,75,0, 1.055156,1.055156,570,0.9827288
119,0,0,75,0, 1.055156,1.055156,570,0.9827288
120,0,0,75,0, 1.055156,1.055156,570,0.9827288
121,0,0,75,0, 1.055156,1.055156,570,0.9827288
122,0,0,75,0, 1.055156,1.055156,570,0.9827288
123,0,0,75,0, 1.055156,1.055156,570,0.9827288
124,0,0,75,0, 1.055156,1.055156,570,0.9827288
125,0,0,75,0, 1.055156,1.055156,570,0.9827288
126,0,0,75,0, 1.055156,1.055156,570,0.9827288
127,0,0,75,0, 1.055156,1.055156,570,0.9827288
128,0,0,75,0, 1.055156,1.055156,570,0.9827288
129,0,0,75,0, 1.055156,1.055156,570,0.9827288
130,0,0,75,0, 1.055156,1.055156,570,0.9827288
131,0,0,75,0, 1.055156,1.055156,570,0.9827288
132,0,0,75,0, 1.055156,1.055156,570,0.9827288
133,0,0,75,0, 1.055156,1.055156,570,0.9827288
134,0,0,75,0, 1.055156,1.055156,570,0.9827288
135,0,0,75,0, 1.055156,1.055156,570,0.9827288
136,0,0,75,0, 1.055156,1.055156,570,0.9827288
137,0,0,75,0, 1.055156,1.055156,570,0.9827288
138,0,0,75,0, 1.055156,1.055156,570,0.9827288
139,0,0,75,0, 1.055156,1.055156,570,0.9827288
140,0,0,75,0, 1.055156,1.055156,570,0.9827288
141,0,0,75,0, 1.055156,1.055156,570,0.9827288
142,0,0,75,0, 1.055156,1.055156,570,0.9827288
143,0,0,75,0, 1.055156,1.055156,570,0.9827288
144,0,0,75,0, 1.055156,1.055156,570,0.9827288
145,0,0,75,0, 1.055156,1.055156,570,0.9827288
146,0,0,75,0, 1.055156,1.055156,570,0.9827288
147,0,0,75,0, 1.055156,1.055156,570,0.9827288
148,0,0,75,0, 1.055156,1.055156,570,0.9827288
149,0,0,75,0, 1.055156,1.055156,570,0.9827288
150,0,0,75,0, 1.055156,1.055156,570,0.9827288
151,0,0,75,0, 1.055156,1.055156,570,0.9827288
152,0,0,75,0, 1.055156,1.055156,570,0.9827288
153,0,0,75,0, 1.055156,1.055156,570,0.9827288
154,0,0,75,0, 1.055156,1.055156,570,0.9827288
155,0,0,75,0, 1.055156,1.055156,570,0.9827288
156,0,0,75,0, 1.055156,1.055156,570,0.9827288
157,0,0,75,0, 1.055156,1.055156,570,0.9827288
158,0,0,75,0, 1.055156,1.055156,570,0.9827288
159,0,0,75,0, 1.055156,1.055156,570,0.9827288
160,0,0,75,0, 1.055156,1.055156,570,0.9827288
161,0,0,75,0, 1.055156,1.055156,570,0.9827288
162,0,0,75,0, 1.055156,1.055156,570,0.9827288
163,0,0,75,0, 1.055156,1.055156,570,0.9827288
164,0,0,75,0, 1.055156,1.055156,570,0.9827288
165,0,0,75,0, 1.055156,1.055156,570,0.9827288
166,0,0,75,0, 1.055156,1.055156,570,0.9827288
167,0,0,75,0, 1.055156,1.055156,570,0.9827288
168,0,0,75,0, 1.055156,1.055156,570,0.9827288
169,0,0,75,0, 1.055156,1.055156,570,0.9827288
170,0,0,75,0, 1.055156,1.055156,570,0.9827288
171,0,0,75,0, 1.055156,1.055156,570,0.9827288
172,0,0,75,0, 1.055156,1.055156,570,0.9827288
173,0,0,75,0, 1.055156,1.055156,570,0.9827288
174,0,0,75,0, 1.055156,1.055156,570,0.9827288
175,0,0,75,0, 1.055156,1.055156,570,0.9827288
176,0,0,75,0, 1.055156,1.055156,570,0.9827288
177,0,0,75,0, 1.055156,1.055156,570,0.9827288
178,0,0,75,0, 1.055156,1.055156,570,0.9827288
179,0,0,75,0, 1.055156,1.055156,570,0.9827288
180,0,0,75,0, 1.055156,1.055156,570,0.9827288
181,0,0,75,0, 1.055156,1.055156,570,0.9827288
182,0,0,75,0, 1.055156,1.055156,570,0.9827288
183,0,0,75,0, 1.055156,1.055156,570,0.9827288
184,0,0,75,0, 1.055156,1.055156,570,0.9827288
185,0,0,75,0, 1.055156,1.055156,570,0.9827288
186,0,0,75,0, 1.055156,1.055156,570,0.9827288
187,0,0,75,0, 1.055156,1.055156,570,0.9827288
188,0,0,75,0, 1.055156,1.055156,570,0.9827288
189,0,0,75,0, 1.055156,1.055156,570,0.9827288
190,0,0,75,0, 1.055156,1.055156,570,0.9827288
191,0,0,75,0, 1.055156,1.055156,570,0.9827288
192,0,0,75,0, 1.055156,1.055156,570,0.9827288
193,0,0,75,0, 1.055156,1.055156,570,0.9827288
194,0,0,75,0, 1.055156,1.055156,570,0.9827288
195,0,0,75,0, 1.055156,1.055156,570,0.9827288
196,0,0,75,0, 1.055156,1.055156,570,0.9827288
197,0,0,75,0, 1.055156,1.055156,570,0.9827288
198,0,0,75,0, 1.055156,1.055156,570,0.9827288
199,0,0,75,0, 1.055156,1.055156,570,0.9827288
200,0,0,75,0, 1.055156,1.055156,570,0.9827288
201,0,0,75,0, 1.055156,1.055156,570,0.9827288
202,0,0,75,0, 1.055156,1.055156,570,0.9827288
203,0,0,75,0, 1.055156,1.055156,570,0.9827288
204,0,0,75,0, 1.055156,1.055156,570,0.9827288
205,0,0,75,0, 1.055156,1.055156,570,0.9827288
206,0,0,75,0, 1.055156,1.055156,570,0.9827288
207,0,0,75,0, 1.055156,1.055156,570,0.9827288
208,0,0,75,0, 1.055156,1.055156,570,0.9827288
209,0,0,75,0, 1.055156,1.055156,570,0.9827288
210,0,0,75,0, 1.055156,1.055156,570,0.9827288
211,0,0,75,0, 1.055156,1.055156,570,0.9827288
212,0,0,75,0, 1.055156,1.055156,570,0.9827288
213,0,0,75,0, 1.055156,1.055156,570,0.9827288
214,0,0,75,0, 1.055156,1.055156,570,0.9827288
215,0,0,75,0, 1.055156,1.055156,570,0.9827288
216,0,0,75,0, 1.055156,1.055156,570,0.9827288
217,0,0,75,0, 1.055156,1.055156,570,0.9827288
218,0,0,75,0, 1.055156,1.055156,570,0.9827288
219,0,0,75,0, 1.055156,1.055156,570,0.9827288
220,0,0,75,0, 1.055156,1.055156,570,0.9827288
221,0,0,75,0, 1.055156,1.055156,570,0.9827288
222,0,0,75,0, 1.055156,1.055156,570,0.9827288
223,0,0,75,0, 1.055156,1.055156,570,0.9827288
224,0,0,75,0, 1.055156,1.055156,570,0.9827288
225,0,0,75,0, 1.055156,1.055156,570,0.9827288
226,0,0,75,0, 1.055156,1.055156,570,0.9827288
227,0,0,75,0, 1.055156,1.055156,570,0.9827288
228,0,0,75,0, 1.055156,1.055156,570,0.9827288
229,0,0,75,0, 1.055156,1.055156,570,0.9827288
230,0,0,75,0, 1.055156,1.055156,570,0.9827288
231,0,0,75,0, 1.055156,1.055156,570,0.9827288
232,0,0,75,0, 1.055156,1.055156,570,0.9827288
233,0,0,75,0, 1.055156,1.055156,570,0.9827288
234,0,0,75,0, 1.055156,1.055156,570,0.9827288
235,0,0,75,0, 1.055156,1.055156,570,0.9827288
236,0,0,75,0, 1.055156,1.055156,570,0.9827288
237,0,0,75,0, 1.055156,1.055156,570,0.9827288
238,0,0,75,0, 1.055156,1.055156,570,0.9827288
239,0,0,75,0, 1.055156,1.055156,570,0.9827288
240,0,0,75,0, 1.055156,1.055156,570,0.9827288
241,0,0,75,0, 1.055156,1.055156,570,0.9827288
242,0,0,75,0, 1.055156,1.055156,570,0.9827288
243,0,0,75,0, 1.055156,1.055156,570,0.9827288
244,0,0,75,0, 1.055156,1.055156,570,0.9827288
245,0,0,75,0, 1.055156,1.055156,570,0.9827288
246,0,0,75,0, 1.055156,1.055156,570,0.9827288
247,0,0,75,0, 1.055156,1.055156,570,0.9827288
248,0,0,75,0, 1.055156,1.055156,570,0.9827288
249,0,0,75,0, 1.055156,1.055156,570,0.9827288
250,0,0,75,0, 1.055156,1.055156,570,0.9827288
251,0,0,75,0, 1.055156,1.055156,570,0.9827288
252,0,0,75,0, 1.055156,1.055156,570,0.9827288
253,0,0,75,0, 1.055156,1.055156,570,0.9827288
254,0,0,75,0, 1.055156,1.055156,570,0.9827288
255,0,0,75,0, 1.055156,1.055156,570,0.9827288
256,0,0,75,0, 1.055156,1.055156,570,0.9827288
257,0,0,75,0, 1.055156,1.055156,570,0.9827288
258,0,0,75,0, 1.055156,1.055156,570,0.9827288
259,0,0,75,0, 1.055156,1.055156,570,0.9827288
260,0,0,75,0, 1.055156,1.055156,570,0.9827288
261,0,0,75,0, 1.055156,1.055156,570,0.9827288
262,0,0,75,0, 1.055156,1.055156,570,0.9827288
263,0,0,75,0, 1.055156,1.055156,570,0.9827288
264,0,0,75,0, 1.055156,1.055156,570,0.9827288
265,0,0,75,0, 1.055156,1.055156,570,0.9827288
266,0,0,75,0, 1.055156,1.055156,570,0.9827288
267,0,0,75,0, 1.055156,1.055156,570,0.9827288
268,0,0,75,0, 1.055156,1.055156,570,0.9827288
269,0,0,75,0, 1.055156,1.055156,570,0.9827288
270,0,0,75,0, 1.055156,1.055156,570,0.9827288
271,0,0,75,0, 1.055156,1.055156,570,0.9827288
272,0,0,75,0, 1.055156,1.055156,570,0.9827288
273,0,0,75,0, 1.055156,1.055156,570,0.9827288
274,0,0,75,0, 1.055156,1.055156,570,0.9827288
275,0,0,75,0, 1.055156,1.055156,570,0.9827288
276,0,0,75,0, 1.055156,1.055156,570,0.9827288
277,0,0,75,0, 1.055156,1.055156,570,0.9827288
278,0,0,75,0, 1.055156,1.055156,570,0.9827288
279,0,0,75,0, 1.055156,1.055156,570,0.9827288
280,0,0,75,0, 1.055156,1.055156,570,0.9827288
281,0,0,75,0, 1.055156,1.055156,570,0.9827288
