Time(s),Injected cars,Exiting cars,Current cars in system, Exiting people, Avg. v [km/h], Min. v [km/h], Goal: Node 5, Node 5 flow
0,56,0,56,0, 12.24841,12.24841,346,0.9971098
1,0,0,56,0, 12.24841,12.24841,346,0.9971098
2,0,0,56,0, 12.24841,12.24841,346,0.9971098
3,0,0,56,0, 12.24841,12.24841,346,0.9971098
4,0,0,56,0, 12.24841,12.24841,346,0.9971098
5,0,0,56,0, 12.24841,12.24841,346,0.9971098
6,0,0,56,0, 12.24841,12.24841,346,0.9971098
7,0,0,56,0, 12.24841,12.24841,346,0.9971098
8,0,0,56,0, 12.24841,12.24841,346,0.9971098
9,0,0,56,0, 12.24841,12.24841,346,0.9971098
10,0,0,56,0, 12.24841,12.24841,346,0.9971098
11,0,0,56,0, 12.24841,12.24841,346,0.9971098
12,0,0,56,0, 12.24841,12.24841,346,0.9971098
13,0,0,56,0, 12.24841,12.24841,346,0.9971098
14,0,0,56,0, 12.24841,12.24841,346,0.9971098
15,0,0,56,0, 12.24841,12.24841,346,0.9971098
16,0,0,56,0, 12.24841,12.24841,346,0.9971098
17,0,0,56,0, 12.24841,12.24841,346,0.9971098
18,0,0,56,0, 12.24841,12.24841,346,0.9971098
19,0,0,56,0, 12.24841,12.24841,346,0.9971098
20,0,0,56,0, 12.24841,12.24841,346,0.9971098
21,0,0,56,0, 12.24841,12.24841,346,0.9971098
22,0,0,56,0, 12.24841,12.24841,346,0.9971098
23,0,0,56,0, 12.24841,12.24841,346,0.9971098
24,0,0,56,0, 12.24841,12.24841,346,0.9971098
25,0,0,56,0, 12.24841,12.24841,346,0.9971098
26,0,0,56,0, 12.24841,12.24841,346,0.9971098
27,0,0,56,0, 12.24841,12.24841,346,0.9971098
28,0,0,56,0, 12.24841,12.24841,346,0.9971098
29,0,0,56,0, 12.24841,12.24841,346,0.9971098
30,0,0,56,0, 12.24841,12.24841,346,0.9971098
31,0,0,56,0, 12.24841,12.24841,346,0.9971098
32,0,0,56,0, 12.24841,12.24841,346,0.9971098
33,0,0,56,0, 12.24841,12.24841,346,0.9971098
34,0,0,56,0, 12.24841,12.24841,346,0.9971098
35,0,0,56,0, 12.24841,12.24841,346,0.9971098
36,0,0,56,0, 12.24841,12.24841,346,0.9971098
37,0,0,56,0, 12.24841,12.24841,346,0.9971098
38,0,0,56,0, 12.24841,12.24841,346,0.9971098
39,0,0,56,0, 12.24841,12.24841,346,0.9971098
40,0,0,56,0, 12.24841,12.24841,346,0.9971098
41,0,0,56,0, 12.24841,12.24841,346,0.9971098
42,0,0,56,0, 12.24841,12.24841,346,0.9971098
43,0,0,56,0, 12.24841,12.24841,346,0.9971098
44,0,0,56,0, 12.24841,12.24841,346,0.9971098
45,0,0,56,0, 12.24841,12.24841,346,0.9971098
46,0,0,56,0, 12.24841,12.24841,346,0.9971098
47,0,0,56,0, 12.24841,12.24841,346,0.9971098
48,0,0,56,0, 12.24841,12.24841,346,0.9971098
49,0,0,56,0, 12.24841,12.24841,346,0.9971098
50,0,0,56,0, 12.24841,12.24841,346,0.9971098
51,0,0,56,0, 12.24841,12.24841,346,0.9971098
52,0,0,56,0, 12.24841,12.24841,346,0.9971098
53,0,0,56,0, 12.24841,12.24841,346,0.9971098
54,0,0,56,0, 12.24841,12.24841,346,0.9971098
55,0,0,56,0, 12.24841,12.24841,346,0.9971098
56,0,0,56,0, 12.24841,12.24841,346,0.9971098
57,0,0,56,0, 12.24841,12.24841,346,0.9971098
58,0,0,56,0, 12.24841,12.24841,346,0.9971098
59,0,0,56,0, 12.24841,12.24841,346,0.9971098
60,0,0,56,0, 12.24841,12.24841,346,0.9971098
61,0,0,56,0, 12.24841,12.24841,346,0.9971098
62,0,0,56,0, 12.24841,12.24841,346,0.9971098
63,0,0,56,0, 12.24841,12.24841,346,0.9971098
64,0,0,56,0, 12.24841,12.24841,346,0.9971098
65,0,0,56,0, 12.24841,12.24841,346,0.9971098
66,0,0,56,0, 12.24841,12.24841,346,0.9971098
67,0,0,56,0, 12.24841,12.24841,346,0.9971098
68,0,0,56,0, 12.24841,12.24841,346,0.9971098
69,0,0,56,0, 12.24841,12.24841,346,0.9971098
70,0,0,56,0, 12.24841,12.24841,346,0.9971098
71,0,0,56,0, 12.24841,12.24841,346,0.9971098
72,0,0,56,0, 12.24841,12.24841,346,0.9971098
73,0,0,56,0, 12.24841,12.24841,346,0.9971098
74,0,0,56,0, 12.24841,12.24841,346,0.9971098
75,0,0,56,0, 12.24841,12.24841,346,0.9971098
76,0,0,56,0, 12.24841,12.24841,346,0.9971098
77,0,0,56,0, 12.24841,12.24841,346,0.9971098
78,0,0,56,0, 12.24841,12.24841,346,0.9971098
79,0,0,56,0, 12.24841,12.24841,346,0.9971098
80,0,0,56,0, 12.24841,12.24841,346,0.9971098
81,0,0,56,0, 12.24841,12.24841,346,0.9971098
82,0,0,56,0, 12.24841,12.24841,346,0.9971098
83,0,0,56,0, 12.24841,12.24841,346,0.9971098
84,0,0,56,0, 12.24841,12.24841,346,0.9971098
85,0,0,56,0, 12.24841,12.24841,346,0.9971098
86,0,0,56,0, 12.24841,12.24841,346,0.9971098
87,0,0,56,0, 12.24841,12.24841,346,0.9971098
88,0,0,56,0, 12.24841,12.24841,346,0.9971098
89,0,0,56,0, 12.24841,12.24841,346,0.9971098
90,0,0,56,0, 12.24841,12.24841,346,0.9971098
91,0,0,56,0, 12.24841,12.24841,346,0.9971098
92,0,0,56,0, 12.24841,12.24841,346,0.9971098
93,0,0,56,0, 12.24841,12.24841,346,0.9971098
94,0,0,56,0, 12.24841,12.24841,346,0.9971098
95,0,0,56,0, 12.24841,12.24841,346,0.9971098
96,0,0,56,0, 12.24841,12.24841,346,0.9971098
97,0,0,56,0, 12.24841,12.24841,346,0.9971098
98,0,0,56,0, 12.24841,12.24841,346,0.9971098
99,0,0,56,0, 12.24841,12.24841,346,0.9971098
100,0,0,56,0, 12.24841,12.24841,346,0.9971098
101,0,0,56,0, 12.24841,12.24841,346,0.9971098
102,0,0,56,0, 12.24841,12.24841,346,0.9971098
103,0,0,56,0, 12.24841,12.24841,346,0.9971098
104,0,0,56,0, 12.24841,12.24841,346,0.9971098
105,0,0,56,0, 12.24841,12.24841,346,0.9971098
106,0,0,56,0, 12.24841,12.24841,346,0.9971098
107,0,0,56,0, 12.24841,12.24841,346,0.9971098
108,0,0,56,0, 12.24841,12.24841,346,0.9971098
109,0,0,56,0, 12.24841,12.24841,346,0.9971098
110,0,0,56,0, 12.24841,12.24841,346,0.9971098
111,0,0,56,0, 12.24841,12.24841,346,0.9971098
112,0,0,56,0, 12.24841,12.24841,346,0.9971098
113,0,0,56,0, 12.24841,12.24841,346,0.9971098
114,0,0,56,0, 12.24841,12.24841,346,0.9971098
115,0,0,56,0, 12.24841,12.24841,346,0.9971098
116,0,0,56,0, 12.24841,12.24841,346,0.9971098
117,0,0,56,0, 12.24841,12.24841,346,0.9971098
118,0,0,56,0, 12.24841,12.24841,346,0.9971098
119,0,0,56,0, 12.24841,12.24841,346,0.9971098
120,0,0,56,0, 12.24841,12.24841,346,0.9971098
121,0,0,56,0, 12.24841,12.24841,346,0.9971098
122,0,0,56,0, 12.24841,12.24841,346,0.9971098
123,0,0,56,0, 12.24841,12.24841,346,0.9971098
124,0,0,56,0, 12.24841,12.24841,346,0.9971098
125,0,0,56,0, 12.24841,12.24841,346,0.9971098
126,0,0,56,0, 12.24841,12.24841,346,0.9971098
127,0,0,56,0, 12.24841,12.24841,346,0.9971098
128,0,0,56,0, 12.24841,12.24841,346,0.9971098
129,0,0,56,0, 12.24841,12.24841,346,0.9971098
130,0,0,56,0, 12.24841,12.24841,346,0.9971098
131,0,0,56,0, 12.24841,12.24841,346,0.9971098
132,0,0,56,0, 12.24841,12.24841,346,0.9971098
133,0,0,56,0, 12.24841,12.24841,346,0.9971098
134,0,0,56,0, 12.24841,12.24841,346,0.9971098
135,0,0,56,0, 12.24841,12.24841,346,0.9971098
136,0,0,56,0, 12.24841,12.24841,346,0.9971098
137,0,0,56,0, 12.24841,12.24841,346,0.9971098
138,0,0,56,0, 12.24841,12.24841,346,0.9971098
139,0,0,56,0, 12.24841,12.24841,346,0.9971098
140,0,0,56,0, 12.24841,12.24841,346,0.9971098
141,0,0,56,0, 12.24841,12.24841,346,0.9971098
142,0,0,56,0, 12.24841,12.24841,346,0.9971098
143,0,0,56,0, 12.24841,12.24841,346,0.9971098
144,0,0,56,0, 12.24841,12.24841,346,0.9971098
145,0,0,56,0, 12.24841,12.24841,346,0.9971098
146,0,0,56,0, 12.24841,12.24841,346,0.9971098
147,0,0,56,0, 12.24841,12.24841,346,0.9971098
148,0,0,56,0, 12.24841,12.24841,346,0.9971098
149,0,0,56,0, 12.24841,12.24841,346,0.9971098
150,0,0,56,0, 12.24841,12.24841,346,0.9971098
151,0,0,56,0, 12.24841,12.24841,346,0.9971098
152,0,0,56,0, 12.24841,12.24841,346,0.9971098
153,0,0,56,0, 12.24841,12.24841,346,0.9971098
154,0,0,56,0, 12.24841,12.24841,346,0.9971098
155,0,0,56,0, 12.24841,12.24841,346,0.9971098
156,0,0,56,0, 12.24841,12.24841,346,0.9971098
157,0,0,56,0, 12.24841,12.24841,346,0.9971098
158,0,0,56,0, 12.24841,12.24841,346,0.9971098
159,0,0,56,0, 12.24841,12.24841,346,0.9971098
160,0,0,56,0, 12.24841,12.24841,346,0.9971098
161,0,0,56,0, 12.24841,12.24841,346,0.9971098
162,0,0,56,0, 12.24841,12.24841,346,0.9971098
163,0,0,56,0, 12.24841,12.24841,346,0.9971098
164,0,0,56,0, 12.24841,12.24841,346,0.9971098
165,0,0,56,0, 12.24841,12.24841,346,0.9971098
166,0,0,56,0, 12.24841,12.24841,346,0.9971098
167,0,0,56,0, 12.24841,12.24841,346,0.9971098
168,0,0,56,0, 12.24841,12.24841,346,0.9971098
169,0,0,56,0, 12.24841,12.24841,346,0.9971098
170,0,0,56,0, 12.24841,12.24841,346,0.9971098
171,0,0,56,0, 12.24841,12.24841,346,0.9971098
172,0,0,56,0, 12.24841,12.24841,346,0.9971098
173,0,0,56,0, 12.24841,12.24841,346,0.9971098
174,0,0,56,0, 12.24841,12.24841,346,0.9971098
175,0,0,56,0, 12.24841,12.24841,346,0.9971098
176,0,0,56,0, 12.24841,12.24841,346,0.9971098
177,0,0,56,0, 12.24841,12.24841,346,0.9971098
178,0,0,56,0, 12.24841,12.24841,346,0.9971098
179,0,0,56,0, 12.24841,12.24841,346,0.9971098
180,0,0,56,0, 12.24841,12.24841,346,0.9971098
181,0,0,56,0, 12.24841,12.24841,346,0.9971098
182,0,0,56,0, 12.24841,12.24841,346,0.9971098
183,0,0,56,0, 12.24841,12.24841,346,0.9971098
184,0,0,56,0, 12.24841,12.24841,346,0.9971098
185,0,0,56,0, 12.24841,12.24841,346,0.9971098
186,0,0,56,0, 12.24841,12.24841,346,0.9971098
187,0,0,56,0, 12.24841,12.24841,346,0.9971098
188,0,0,56,0, 12.24841,12.24841,346,0.9971098
189,0,0,56,0, 12.24841,12.24841,346,0.9971098
190,0,0,56,0, 12.24841,12.24841,346,0.9971098
191,0,0,56,0, 12.24841,12.24841,346,0.9971098
192,0,0,56,0, 12.24841,12.24841,346,0.9971098
193,0,0,56,0, 12.24841,12.24841,346,0.9971098
194,0,0,56,0, 12.24841,12.24841,346,0.9971098
195,0,0,56,0, 12.24841,12.24841,346,0.9971098
196,0,0,56,0, 12.24841,12.24841,346,0.9971098
197,0,0,56,0, 12.24841,12.24841,346,0.9971098
198,0,0,56,0, 12.24841,12.24841,346,0.9971098
199,0,0,56,0, 12.24841,12.24841,346,0.9971098
200,0,0,56,0, 12.24841,12.24841,346,0.9971098
201,0,0,56,0, 12.24841,12.24841,346,0.9971098
202,0,0,56,0, 12.24841,12.24841,346,0.9971098
203,0,0,56,0, 12.24841,12.24841,346,0.9971098
204,0,0,56,0, 12.24841,12.24841,346,0.9971098
205,0,0,56,0, 12.24841,12.24841,346,0.9971098
206,0,0,56,0, 12.24841,12.24841,346,0.9971098
207,0,0,56,0, 12.24841,12.24841,346,0.9971098
208,0,0,56,0, 12.24841,12.24841,346,0.9971098
209,0,0,56,0, 12.24841,12.24841,346,0.9971098
210,0,0,56,0, 12.24841,12.24841,346,0.9971098
211,0,0,56,0, 12.24841,12.24841,346,0.9971098
212,0,0,56,0, 12.24841,12.24841,346,0.9971098
213,0,0,56,0, 12.24841,12.24841,346,0.9971098
214,0,0,56,0, 12.24841,12.24841,346,0.9971098
215,0,0,56,0, 12.24841,12.24841,346,0.9971098
216,0,0,56,0, 12.24841,12.24841,346,0.9971098
217,0,0,56,0, 12.24841,12.24841,346,0.9971098
218,0,0,56,0, 12.24841,12.24841,346,0.9971098
219,0,0,56,0, 12.24841,12.24841,346,0.9971098
220,0,0,56,0, 12.24841,12.24841,346,0.9971098
