Latitide,55.71177,,,,,,,,,,,,,,
Longitude,13.53659,,,,,,,,,,,,,,
Elevation,119,,,,,,,,,,,,,,
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2025-01-01T00:00,4.3,95,0.5,0,0,100,0,1135,73.7001631,0,0,0,0,0,0
2025-01-01T01:00,4.8,97,0.7,0,0,100,0,1075,60.87267578,0,0,0,0,0,0
2025-01-01T02:00,5,97,1,0,0,100,0,1125,46.86248131,0,0,0,0,0,0
2025-01-01T03:00,5.2,97,1.4,0,0,100,0,1170,32.94361365,0,0,0,0,0,0
2025-01-01T04:00,5.8,96,1.4,0,0,100,0,1240,23.44981209,0,0,0,0,0,0
2025-01-01T05:00,6.3,96,1.1,0,0,100,0,1250,18.19619102,0,0,0,0,0,0
2025-01-01T06:00,6.7,96,1.1,0,0,100,0,1300,14.28066226,0,0,0,0,0,0
2025-01-01T07:00,6.9,96,1.1,0,0,100,0,1350,11.25133817,0,0,0,0,0,0
2025-01-01T08:00,7.1,96,1.4,0,0,100,0,1375,8.251866094,0,0,0,0,0,0
2025-01-01T09:00,7.2,96,1.5,0,0,100,0,1395,5.787359994,0,0,0,0,0,0
2025-01-01T10:00,7.2,96,1.8,0,0,100,0,1475,3.504540217,0,0,0,0,0,0
2025-01-01T11:00,7.1,96,1.8,0,0,100,0,1560,1.373394257,0,0,0,0,0,0
2025-01-01T12:00,6.9,96,1.4,0,0,100,0,1625,0.01003146,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T13:00,6.9,96,1.5,0,0,100,0,1565,0.01003146,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T14:00,6.8,96,1.6,0,0,100,0,1595,0.009994091,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T15:00,6.6,96,1.3,0,0,100,0,1630,0.009919768,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T16:00,6.6,97,0.9,0,0,100,0,1415,0.006057168,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T17:00,6.6,97,0.5,0,0,100,0,1240,0.006057168,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T18:00,6.3,96,0.5,0,0,100,0,1150,0.009809319,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T19:00,5.8,95,0.7,0,0,100,0,1115,0.014124295,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T20:00,5.6,96,0.9,0,0,100,0,1205,0.009556362,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T21:00,5.4,95,1.2,0,0,100,0,1140,0.013915014,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T22:00,5.1,95,1.1,0,0,100,0,1040,0.013760089,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-01T23:00,4.4,87,0.3,0,0,100,0,985,0.069553677,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T00:00,3.5,94,0.1,0,0,100,0,985,0.017735682,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T01:00,2.2,88,0,0,0,100,0,955,0.073543142,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T02:00,1.7,85,0,0,0,100,0,1040,0.154082742,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T03:00,1.2,80,0.1,0,0,100,0,1145,0.129893805,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T04:00,1.4,70,0,0,0,47,0,1210,0.393829152,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T05:00,0.2,80,0.1,0,0,58,0,875,0.125137102,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T06:00,-0.4,81,0.2,0,0,48,0,850,0.111990555,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T07:00,-0.9,80,0.1,0,0,13,0,940,0.120105708,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T08:00,-1.2,79,0,0,0,3,1,1005,0.249383263,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T09:00,-0.9,71,0,0,0,1,25,895,0.477920754,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T10:00,0.1,65,0,0,0,16,77,1060,0.806832476,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T11:00,0.9,66,0,0,0,76,79,1180,1.129576041,66.95602019,6.0393952,15.94600002,1.032573646,6.204270202,0
2025-01-02T12:00,1.4,62,0,0,0,70,38,1185,1.52904768,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T13:00,1.4,68,0,0,0,44,19,1040,1.825891466,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T14:00,0.9,68,0,0,0,2,24,910,2.117557131,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T15:00,-0.3,71,0,0,0,0,5,605,2.352943889,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T16:00,-0.8,77,0,0,0,0,0,530,2.5077489,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T17:00,-0.6,83,0,0,0,100,0,550,2.600258251,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T18:00,0,83,0,0,0,10,0,700,2.694889842,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T19:00,-0.2,86,0,0,0,19,0,705,2.762048182,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T20:00,-0.1,85,0,0,0,17,0,745,2.838012033,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T21:00,-0.1,80,0,0,0,33,0,805,2.962973968,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T22:00,-0.1,76,0,0,0,100,0,885,3.134342428,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-02T23:00,-0.2,73,0,0,0,100,0,915,3.343791842,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T00:00,-0.3,72,0,0,0,100,0,875,3.566162445,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T01:00,-0.6,79,0,0,0,100,0,710,3.699875155,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T02:00,-1,80,0,0,0,2,0,640,3.820977547,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T03:00,-1.2,81,0,0,0,1,0,660,3.930999701,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T04:00,-1,84,0,0,0,18,0,725,4.013354459,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T05:00,-1.1,84,0,0,0,90,0,700,4.09541616,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T06:00,-0.6,86,0,0,0,100,0,885,4.161789854,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T07:00,0.3,81,0,0,0,99,0,1105,4.278252091,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T08:00,0.4,81,0.4,0,0,100,0,1395,3.452115654,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T09:00,0.4,80,0.2,0,0,100,1,1110,2.88153131,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T10:00,0.8,74,0,0,0,17,7,1665,3.085052817,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T11:00,0.2,53,0,0,0,43,108,1685,3.643783336,73.43172849,6.156349699,15.94600002,1.020748156,6.265408067,0
2025-01-03T12:00,-1.4,64,0.3,0,0,95,79,1215,3.128618136,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T13:00,-1.4,71,0.1,0,0,47,13,1205,2.84755583,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T14:00,-1,61,0,0,0,13,29,1335,3.232138344,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T15:00,-1.6,69,0,0,0,81,4,1230,3.484755307,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T16:00,-0.9,68,0.4,0,0,62,0,1180,2.768007778,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T17:00,-0.6,65,0,0,0,72,0,1320,3.091270452,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T18:00,0,60,0.1,0,0,8,0,1390,2.99891193,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T19:00,-1.4,65,0,0,0,37,0,1140,3.312893461,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T20:00,-2.8,67,0,0,0,1,0,1025,3.582160287,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T21:00,-3.9,72,0,0,0,4,0,870,3.776659925,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T22:00,-4.9,74,0,0,0,2,0,640,3.941531016,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-03T23:00,-5.1,74,0,0,0,0,0,460,4.105240386,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T00:00,-5.2,75,0,0,0,0,0,390,4.257686862,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T01:00,-5.8,82,0,0,0,0,0,360,4.342122219,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T02:00,-6.2,82,0,0,0,0,0,240,4.425317078,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T03:00,-6.7,81,0,0,0,0,0,180,4.51499561,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T04:00,-6.7,79,0,0,0,51,0,125,4.6216588,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T05:00,-6.5,80,0,0,0,83,0,80,4.720438466,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T06:00,-6,82,0,0,0,98,0,90,4.804317302,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T07:00,-5,87,0,0,0,100,0,195,4.853899847,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T08:00,-3.6,86,0,0,0,100,0,350,4.913304903,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T09:00,-2.2,81,0,0,0,100,4,475,5.019529443,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T10:00,-0.9,78,0,0,0,100,15,645,5.163309293,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T11:00,0.2,75,0,0,0,100,39,780,5.350324373,76.71195616,6.156349699,15.94600002,1.265954349,6.265408067,0
2025-01-04T12:00,0.8,74,0,0,0,100,40,905,5.555116678,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T13:00,0.7,74,0,0,0,91,9,855,5.759225077,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T14:00,0.2,77,0,0,0,60,24,710,5.921262605,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T15:00,-0.6,84,0,0,0,21,2,565,6.005147603,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T16:00,-1,88,0,0,0,19,0,490,6.055366288,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T17:00,-1.1,89,0,0,0,25,0,485,6.09840401,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T18:00,-1.1,92,0,0,0,42,0,480,6.123216561,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T19:00,-1,92,0,0,0,49,0,480,6.148122652,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T20:00,-1,94,0,0,0,56,0,445,6.163279406,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T21:00,-1,95,0,0,0,55,0,405,6.174348888,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T22:00,-0.8,95,0,0,0,44,0,410,6.185501714,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-04T23:00,-0.9,95,0,0,0,46,0,380,6.19661283,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T00:00,-1.1,96,0,0,0,33,0,335,6.204124081,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T01:00,-0.4,97,0,0,0,100,0,420,6.208828303,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T02:00,-0.6,97,0,0,0,100,0,370,6.21349737,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T03:00,-0.9,97,0,0,0,100,0,295,6.218114197,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T04:00,-1.2,97,0,0,0,100,0,200,6.222679367,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T05:00,-1.5,97,0,0,0,100,0,130,6.227193459,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T06:00,-2.2,97,0,0,0,100,0,75,6.231590579,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T07:00,-2.3,97,0,0,0,100,0,60,6.235971234,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T08:00,-2.2,98,0,0,0,100,0,50,6.238165901,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T09:00,-1.2,97,0,0,0,100,1,65,6.242731061,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T10:00,-0.2,95,0,0,0,100,3,75,6.254137795,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T11:00,0.4,93,0,0,0,100,10,100,6.274980365,77.9675069,6.21716604,15.94600002,1.256532563,6.296751057,0
2025-01-05T12:00,0.9,91,0,0,0,100,1,235,6.307767358,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T13:00,0.7,94,0,0,0,100,1,430,6.32392243,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T14:00,0.7,93,0,0,0,100,0,530,6.345001393,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T15:00,0.2,93,0,0,0,100,0,595,6.365689114,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T16:00,0.2,91,0,0,0,100,0,605,6.397628941,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T17:00,0.2,90,0,0,0,100,0,640,6.435955108,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T18:00,0.3,90,0,0,0,100,0,695,6.474426217,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T19:00,0.6,90,0.1,0,0,100,0,785,6.126275039,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T20:00,0.6,89,0.2,0,0,100,0,890,5.581589102,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T21:00,0.7,88,0.2,0,0,100,0,1015,5.030262468,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T22:00,0.6,86,0.3,0,0,100,0,1130,4.32112744,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-05T23:00,0.4,84,0.4,0,0,100,0,1125,3.467018024,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T00:00,0,85,0.5,0,0,100,0,1075,2.432246879,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T01:00,-0.1,87,0.5,0,0,100,0,970,1.281148514,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T02:00,-0.1,89,0.8,0,0,100,0,945,0.044073131,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T03:00,0.1,92,0.8,0,0,100,0,905,0.025638437,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T04:00,0.2,93,0.8,0,0,100,0,795,0.0204458,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T05:00,0.4,94,1.2,0,0,100,0,695,0.015798065,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T06:00,0.5,96,0.8,0,0,100,0,600,0.007899918,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T07:00,0.8,95,0.6,0,0,100,0,535,0.011719912,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T08:00,1.1,95,1,0,0,100,0,465,0.011851876,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T09:00,1.5,95,0.5,0,0,100,0,385,0.012030141,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T10:00,2,96,0.4,0,0,100,0,285,0.008354838,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T11:00,2.8,97,0.5,0,0,100,0,205,0.005256163,77.38997334,6.239325839,15.94600002,1.039467915,6.308096477,0
2025-01-06T12:00,3.3,99,0.3,0,0,100,0,175,0.000819329,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T13:00,3.9,99,0.3,0,0,100,0,230,0.00083789,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T14:00,4.9,98,0,0,0,100,0,400,0.003678096,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T15:00,5.2,97,0.3,0,0,100,0,500,0.005748772,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T16:00,5.3,98,3.6,0,0,100,0,575,0.002882928,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T17:00,5.5,98,2.7,0,0,100,0,460,0.002904532,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T18:00,5.6,97,0.2,0,0,100,0,510,0.005835248,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T19:00,5.8,95,0.5,0,0,100,0,620,0.014124295,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T20:00,6.8,90,0.5,0,0,100,0,1080,0.04836842,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T21:00,7.2,87,0,0,0,100,0,1195,0.125595328,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T22:00,5.7,83,0,0,0,56,0,1295,0.24168548,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-06T23:00,5,80,0,0,0,99,0,1345,0.39151242,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T00:00,4.2,83,0,0,0,62,0,1285,0.501399124,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T01:00,4.4,78,0,0,0,67,0,1400,0.674321966,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T02:00,4,80,0,0,0,33,0,1335,0.818909318,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T03:00,3.6,83,0,0,0,38,0,1325,0.926536233,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T04:00,3.4,83,0,0,0,49,0,1390,1.033404627,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T05:00,3.3,82,0,0,0,32,0,1410,1.150973468,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T06:00,3.5,82,0,0,0,60,0,1460,1.269473427,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T07:00,3.5,83,0,0,0,57,0,1430,1.376872075,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T08:00,3.3,85,0,0,0,52,1,1410,1.462769106,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T09:00,3.7,83,0,0,0,56,18,1345,1.571044576,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T10:00,4.1,82,0,0,0,100,37,1335,1.692406604,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T11:00,4.3,80,0,0,0,78,44,1340,1.839167014,74.55791019,6.244742679,16.24400001,0.896021962,6.368662508,0
2025-01-07T12:00,4.2,81,0,0,0,100,32,1300,1.973038673,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T13:00,3.9,85,0,0,0,27,43,1155,2.061049807,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T14:00,3.9,83,0,0,0,98,42,1120,2.170350164,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T15:00,3.5,85,0,0,0,100,1,1070,2.257107751,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T16:00,3.3,86,0,0,0,98,0,1025,2.333558078,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T17:00,3.4,82,0,0,0,100,0,985,2.452079108,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T18:00,2.9,86,0,0,0,96,0,1035,2.527436934,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T19:00,2.8,84,0,0,0,44,0,965,2.622029976,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T20:00,2.3,84,0,0,0,41,0,1000,2.714896919,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T21:00,2.3,82,0,0,0,73,0,1010,2.828773545,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T22:00,2,84,0,0,0,65,0,900,2.920657446,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-07T23:00,2,83,0,0,0,11,0,890,3.022723654,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T00:00,1.6,84,0,0,0,98,0,1005,3.113290767,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T01:00,1.9,87,0,0,0,98,0,1050,3.177264338,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T02:00,2,84,0,0,0,95,0,1010,3.269232531,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T03:00,2,84,0,0,0,96,0,1005,3.361222179,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T04:00,2.2,82,0.5,0,0,100,0,1090,2.355374906,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T05:00,2,84,0.5,0,0,100,0,1095,1.227653286,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T06:00,2.2,88,0,0,0,100,0,1095,1.283694737,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T07:00,2.5,84,0,0,0,100,0,1170,1.376870894,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T08:00,2.8,82,0,0,0,100,0,1240,1.492405644,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T09:00,3,82,0,0,0,100,0,1240,1.608852554,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T10:00,3.3,82,0,0,0,100,3,1255,1.726657714,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T11:00,3.8,80,0,0,0,98,8,1340,1.870720033,76.20593158,6.368714445,16.70399997,1.245954073,6.521406451,0
2025-01-08T12:00,3.9,80,0.1,0,0,100,21,1325,1.43645449,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T13:00,4.6,73,0,0,0,52,48,1530,1.685622384,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T14:00,3.7,81,0.1,0,0,52,31,1220,1.226473451,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T15:00,3.3,84,0,0,0,93,4,1135,1.322455861,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T16:00,3.4,82,0,0,0,91,0,1115,1.440585701,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T17:00,3.3,82,0,0,0,95,0,1150,1.558323414,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T18:00,3.5,82,0.1,0,0,86,0,1180,1.078474975,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T19:00,3.7,79,0,0,0,95,0,1160,1.234270774,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T20:00,3.7,78,0,0,0,100,0,1135,1.403210719,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T21:00,3.2,82,0,0,0,100,0,1015,1.520494514,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T22:00,3.3,83,0.1,0,0,100,0,925,1.026283565,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-08T23:00,3.1,86,0,0,0,100,0,825,1.101871501,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T00:00,3.1,86,0,0,0,100,0,755,1.177478865,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T01:00,2,92,0,0,0,100,0,475,1.205103933,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T02:00,2,94,0.1,0,0,100,0,460,0.600869423,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T03:00,1.6,93,0.4,0,0,100,0,395,0.021542392,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T04:00,1.2,87,1.3,0,0,100,0,365,0.061726388,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T05:00,0.9,88,2.6,0,0,100,0,360,0.053161703,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T06:00,1.1,96,0.4,0,0,100,0,310,0.008078837,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T07:00,1.4,97,0.1,0,0,100,0,285,0.004988532,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T08:00,1.4,96,0,0,0,100,0,260,0.013158464,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T09:00,1.5,96,0,0,0,100,0,265,0.02135915,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T10:00,1.8,96,0,0,0,100,0,345,0.029652385,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T11:00,1.9,94,0,0,0,100,0,410,0.046361658,77.38095866,6.491824447,17.10999999,1.381565244,6.663262055,0
2025-01-09T12:00,2,91,0,0,0,100,11,435,0.080085273,77.19700035,6.526172137,17.17399999,0.957817714,6.693483831,0
