Latitide,39.47276
Longitude,-105.0622
Elevation,1801
Time,Temperature_2m [°C],Relativehumidity_2m [%],Precipitation [mm],Windspeed_10m [m/s],Winddirection_10m [°],Cloudcover [%],Direct_radiation [W/m²],Boundary_layer_height [m],FFMC hourly [-],FFMC [-],DMC [-],DC [-],ISI [-],BUI [-],FWI [-]
2001-04-23T21:00,7,54,0,2.21,95,49,691,1335,5.51776257608131,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-23T22:00,6.9,55,0,0.36,34,40,631,1700,6.18566241157727,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-23T23:00,6.6,57,0,0.95,18,24,487,1510,6.7968298884114,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T00:00,6.2,60,0,1.12,27,32,331,715,7.32817665344088,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T01:00,6,62,0,1.26,72,12,145,40,7.81090711695376,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T02:00,3.9,70,0,1.26,162,3,16,25,8.10688346376473,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T03:00,2.4,71,0,2.02,200,0,0,30,8.3707670689415,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T04:00,0.1,76,0,1.58,215,0,0,25,8.54510081832637,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T05:00,-2,82,0,2,217,0,0,25,8.64292449241386,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T06:00,-3.1,82,0,2.2,219,0,0,30,8.73679397147125,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T07:00,-3.2,72,0,2.34,220,5,0,35,8.93813571252966,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T08:00,-3.7,71,0,2.55,222,22,0,35,9.14818019136302,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T09:00,-4,71,0,2.55,225,13,0,35,9.35589316901679,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T10:00,-4.3,70,0,2.28,232,0,0,35,9.57376340998203,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T11:00,-4.4,69,0,2.14,233,57,0,35,9.80356919982264,70.3996732540914,7.23123604874799,35.5739999973178,0.668467564939325,9.58933717613981,0.394261850149519
2001-04-24T12:00,-4.5,68,0,2.13,229,77,0,30,10.0455309437127,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T13:00,-3.8,68,0,2.05,227,80,22,30,10.2939480864994,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T14:00,-0.3,68,0,1.98,225,13,162,45,10.5772734119449,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T15:00,6.2,53,0,1.2,222,0,361,115,11.2855880978252,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T16:00,9.2,43,0,0.81,150,0,553,640,12.4021849914958,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T17:00,10.1,40,0,1.46,106,0,713,1290,13.6722801497571,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T18:00,10.6,41,0,1.8,93,1,826,1675,14.9286448431842,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T19:00,11.3,41,0,2.1,93,33,886,1850,16.2187780370307,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T20:00,12.7,37,0,2.72,96,70,742,1875,17.7550341274053,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T21:00,14.5,32,0,3.14,99,77,694,1800,19.6570924997977,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T22:00,14.7,32,0,1.81,96,80,556,1745,21.5561939837264,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-24T23:00,14.4,32,0,2.71,86,74,396,1345,23.4336198249782,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T00:00,13.8,35,0,2.26,77,9,289,880,25.103421650487,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T01:00,12.4,41,0,2.19,43,4,139,170,26.4151267789254,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T02:00,10.1,48,0,1.96,15,4,17,45,27.3631754126135,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T03:00,8,58,0,0.71,352,0,0,25,27.9567692137191,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T04:00,7.7,55,0,0.58,211,0,0,15,28.6177132009776,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T05:00,5.7,62,0,1.27,225,0,0,20,29.0692520374569,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T06:00,2.5,76,0,1.2,222,0,0,20,29.2461040792505,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T07:00,1.1,82,0,1.63,223,0,0,20,29.3468803637303,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T08:00,0.1,85,0,1.94,215,0,0,25,29.4171284265432,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T09:00,-0.2,84,0,2.25,212,0,0,30,29.4948915967734,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T10:00,-0.3,82,0,2.91,207,0,0,45,29.5901753745599,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T11:00,-0.3,80,0,3.22,206,0,0,60,29.7048203608492,73.2032421457275,7.23123604874799,36.0239999973178,0.781668301481083,9.6298700041651,0.462069081594151
2001-04-25T12:00,-0.3,79,0,3.22,210,0,0,60,29.8296396106577,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T13:00,0.8,76,0,3.28,211,0,23,60,29.9942487701689,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T14:00,5.3,69,0,2.97,213,0,165,80,30.3011847638854,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T15:00,10.1,54,0,2.06,209,0,362,180,31.0431938589102,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T16:00,13,41,0,1.39,210,0,552,505,32.3390107218096,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T17:00,14.8,37,0,0.2,180,0,711,1040,33.8840124289164,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
2001-04-25T18:00,16.2,34,0,0.99,45,12,824,1670,35.6523559324762,74.781425546644,7.27196462414108,36.923999995172,0.890295823039831,9.74558844070864,0.529663640743851
